0,retail,mandi,arrival,events
2006-02-19,0.0,25.2,769.0,94
2006-02-20,0.0,27.9,763.0,94
2006-02-21,0.0,31.0,436.0,94
2006-02-22,0.0,39.8,39.0,94
2006-02-23,0.0,57.8,256.0,94
2006-02-24,0.0,81.9,259.0,94
2006-02-25,0.0,8.7,254.0,94
2006-02-26,0.0,35.1,238.0,94
2006-02-27,0.0,57.9,210.0,94
2006-02-28,0.0,73.9,169.0,94
2006-03-01,0.0,80.0,937.0,94
2006-03-02,0.0,61.8,992.0,94
2006-03-03,0.0,28.1,546.0,94
2006-03-04,0.0,10.0,45.0,94
2006-03-05,0.0,10.1,23.0,94
2006-03-06,0.0,10.7,27.0,94
2006-03-07,0.0,11.5,40.0,94
2006-03-08,0.0,12.7,66.0,94
2006-03-09,0.0,14.2,5.0,94
2006-03-10,0.0,15.9,62.0,94
2006-03-11,0.0,17.8,547.0,94
2006-03-12,0.0,19.9,179.0,94
2006-03-13,0.0,22.1,563.0,94
2006-03-14,0.0,24.5,527.0,94
2006-03-15,0.0,27.0,422.0,94
2006-03-16,0.0,29.6,253.0,94
2006-03-17,0.0,32.3,638.0,94
2006-03-18,0.0,35.0,733.0,94
2006-03-19,0.0,37.6,942.0,94
2006-05-27,1000.0,256.0,122.0,95
2006-05-28,1000.0,257.0,180.0,95
2006-05-29,1000.0,259.0,206.0,95
2006-05-30,1000.0,260.0,175.0,95
2006-05-31,1000.0,262.0,554.0,95
2006-06-01,1000.0,264.0,270.0,95
2006-06-02,1000.0,266.0,223.0,95
2006-06-03,1000.0,268.0,215.0,95
2006-06-04,1000.0,270.0,161.0,95
2006-06-05,1000.0,272.0,752.0,95
2006-06-06,1000.0,275.0,302.0,95
2006-06-07,1000.0,277.0,518.0,95
2006-06-08,1000.0,280.0,995.0,95
2006-06-09,1000.0,284.0,147.0,95
2006-06-10,1000.0,289.0,168.0,95
2006-06-11,1000.0,293.0,837.0,95
2006-06-12,1000.0,298.0,781.0,95
2006-06-13,1000.0,304.0,765.0,95
2006-06-14,1000.0,309.0,119.0,95
2006-06-15,1000.0,314.0,171.0,95
2006-06-16,1000.0,319.0,168.0,95
2006-06-17,1000.0,324.0,131.0,95
2006-06-18,1000.0,328.0,680.0,95
2006-06-19,1000.0,332.0,343.0,95
2006-06-20,1000.0,335.0,356.0,95
2006-06-21,1000.0,337.0,397.0,95
2006-06-22,1000.0,339.0,124.0,95
2006-06-23,1000.0,340.0,123.0,95
2006-06-24,1000.0,329.0,126.0,95
2006-08-21,1000.0,462.0,184.0,96
2006-08-22,1000.0,427.0,183.0,96
2006-08-23,1000.0,399.0,154.0,96
2006-08-24,1000.0,380.0,126.0,96
2006-08-25,1000.0,365.0,128.0,96
2006-08-26,1000.0,351.0,133.0,96
2006-08-27,1000.0,337.0,138.0,96
2006-08-28,1000.0,325.0,142.0,96
2006-08-29,1000.0,315.0,144.0,96
2006-08-30,1000.0,307.0,708.0,96
2006-08-31,1000.0,301.0,179.0,96
2006-09-01,1000.0,300.0,324.0,96
2006-09-02,1000.0,301.0,199.0,96
2006-09-03,1000.0,306.0,189.0,96
2006-09-04,1000.0,312.0,186.0,96
2006-09-05,1000.0,320.0,184.0,96
2006-09-06,1000.0,329.0,211.0,96
2006-09-07,1000.0,337.0,208.0,96
2006-09-08,1000.0,343.0,200.0,96
2006-09-09,1000.0,348.0,186.0,96
2006-09-10,1000.0,350.0,167.0,96
2006-09-11,1000.0,348.0,109.0,96
2006-09-12,1000.0,345.0,153.0,96
2006-09-13,1000.0,341.0,197.0,96
2006-09-14,1000.0,340.0,160.0,96
2006-09-15,1000.0,339.0,150.0,96
2006-09-16,1000.0,338.0,134.0,96
2006-09-17,1000.0,338.0,115.0,96
2006-09-18,1000.0,338.0,106.0,96
2006-10-23,1000.0,518.0,147.0,97
2006-10-24,1000.0,537.0,141.0,97
2006-10-25,1000.0,555.0,136.0,97
2006-10-26,1000.0,572.0,131.0,97
2006-10-27,1000.0,589.0,127.0,97
2006-10-28,1000.0,606.0,124.0,97
2006-10-29,1000.0,621.0,123.0,97
2006-10-30,1000.0,636.0,122.0,97
2006-10-31,1000.0,650.0,146.0,97
2006-11-01,1000.0,663.0,288.0,97
2006-11-02,1000.0,679.0,274.0,97
2006-11-03,1000.0,695.0,243.0,97
2006-11-04,1000.0,712.0,206.0,97
2006-11-05,1000.0,729.0,175.0,97
2006-11-06,1000.0,745.0,150.0,97
2006-11-07,1000.0,760.0,125.0,97
2006-11-08,1000.0,773.0,106.0,97
2006-11-09,1000.0,784.0,966.0,97
2006-11-10,1000.0,793.0,950.0,97
2006-11-11,1000.0,799.0,145.0,97
2006-11-12,1000.0,801.0,196.0,97
2006-11-13,1000.0,798.0,112.0,97
2006-11-14,1000.0,791.0,110.0,97
2006-11-15,1000.0,779.0,689.0,97
2006-11-16,1000.0,764.0,882.0,97
2006-11-17,1000.0,745.0,772.0,97
2006-11-18,1000.0,722.0,780.0,97
2006-11-19,1000.0,697.0,801.0,97
2006-11-20,1000.0,670.0,833.0,97
2007-01-21,999.0,889.0,302.0,98
2007-01-22,999.0,850.0,303.0,98
