0,retail,mandi,arrival,events
2006-01-15,0.0,31.0,271.0,81
2006-01-16,0.0,31.0,448.0,81
2006-01-17,0.0,30.0,989.0,81
2006-01-18,0.0,10.8,40.0,81
2006-01-19,0.0,90.0,31.0,81
2006-01-20,0.0,85.7,735.0,81
2006-01-21,0.0,82.7,752.0,81
2006-01-22,0.0,80.7,760.0,81
2006-01-23,0.0,79.2,763.0,81
2006-01-24,0.0,77.8,659.0,81
2006-01-25,0.0,76.3,36.0,81
2006-01-26,0.0,74.1,454.0,81
2006-01-27,0.0,71.0,224.0,81
2006-01-28,0.0,64.1,501.0,81
2006-01-29,0.0,55.3,700.0,81
2006-01-30,0.0,51.0,776.0,81
2006-01-31,0.0,31.0,979.0,81
2006-02-01,0.0,11.0,13.0,81
2006-02-02,0.0,8.3,169.0,81
2006-02-03,0.0,0.8,768.0,81
2006-02-04,0.0,89.3,430.0,81
2006-02-05,0.0,74.5,254.0,81
2006-02-06,0.0,57.3,257.0,81
2006-02-07,0.0,38.4,242.0,81
2006-02-08,0.0,18.6,207.0,81
2006-02-09,0.0,98.7,165.0,81
2006-02-10,0.0,79.4,130.0,81
2006-02-11,0.0,61.7,115.0,81
2006-02-12,0.0,46.1,535.0,81
2006-04-15,1000.0,255.0,710.0,82
2006-04-16,1000.0,260.0,1318.0,82
2006-04-17,1000.0,263.0,1645.0,82
2006-04-18,1000.0,265.0,108.0,82
2006-04-19,1000.0,245.0,34.6,82
2006-04-20,1000.0,281.0,48.0,82
2006-04-21,1000.0,270.0,57.0,82
2006-04-22,1000.0,270.0,459.0,82
2006-04-23,1000.0,270.0,1305.0,82
2006-04-24,1000.0,270.0,2104.0,82
2006-04-25,1000.0,275.0,2670.0,82
2006-04-26,1000.0,288.0,1659.0,82
2006-04-27,1000.0,305.0,2079.0,82
2006-04-28,1000.0,325.0,2529.0,82
2006-04-29,1000.0,342.0,2578.0,82
2006-04-30,1000.0,355.0,2608.0,82
2006-05-01,1000.0,361.0,2619.0,82
2006-05-02,1000.0,360.0,2139.0,82
2006-05-03,1000.0,358.0,1247.0,82
2006-05-04,1000.0,356.0,768.0,82
2006-05-05,1000.0,352.0,2202.0,82
2006-05-06,1000.0,348.0,205.0,82
2006-05-07,1000.0,343.0,504.0,82
2006-05-08,1000.0,337.0,1059.0,82
2006-05-09,1000.0,331.0,1359.0,82
2006-05-10,1000.0,325.0,1253.0,82
2006-05-11,1000.0,318.0,1259.0,82
2006-05-12,1000.0,311.0,1280.0,82
2006-05-13,1000.0,304.0,1316.0,82
2006-08-04,1000.0,720.0,1528.0,83
2006-08-05,1000.0,727.0,2263.0,83
2006-08-06,1000.0,733.0,1770.0,83
2006-08-07,1000.0,738.0,1882.0,83
2006-08-08,1000.0,743.0,2092.0,83
2006-08-09,1000.0,746.0,2205.0,83
2006-08-10,1000.0,748.0,1486.0,83
2006-08-11,1000.0,750.0,768.0,83
2006-08-12,1000.0,751.0,1907.0,83
2006-08-13,1000.0,744.0,1907.0,83
2006-08-14,1000.0,727.0,1905.0,83
2006-08-15,1000.0,701.0,1902.0,83
2006-08-16,1000.0,667.0,1898.0,83
2006-08-17,1000.0,629.0,1893.0,83
2006-08-18,1000.0,587.0,1885.0,83
2006-08-19,1000.0,544.0,1875.0,83
2006-08-20,1000.0,502.0,1863.0,83
2006-08-21,1000.0,462.0,1849.0,83
2006-08-22,1000.0,427.0,1832.0,83
2006-08-23,1000.0,399.0,1545.0,83
2006-08-24,1000.0,380.0,1268.0,83
2006-08-25,1000.0,365.0,1286.0,83
2006-08-26,1000.0,351.0,1331.0,83
2006-08-27,1000.0,337.0,1384.0,83
2006-08-28,1000.0,325.0,1429.0,83
2006-08-29,1000.0,315.0,1448.0,83
2006-08-30,1000.0,307.0,708.0,83
2006-08-31,1000.0,301.0,1797.0,83
2006-09-01,1000.0,300.0,3247.0,83
2006-10-22,1000.0,500.0,1543.0,84
2006-10-23,1000.0,518.0,1477.0,84
2006-10-24,1000.0,537.0,1417.0,84
2006-10-25,1000.0,555.0,1363.0,84
2006-10-26,1000.0,572.0,1316.0,84
2006-10-27,1000.0,589.0,1277.0,84
2006-10-28,1000.0,606.0,1248.0,84
2006-10-29,1000.0,621.0,1230.0,84
2006-10-30,1000.0,636.0,1224.0,84
2006-10-31,1000.0,650.0,1461.0,84
2006-11-01,1000.0,663.0,2880.0,84
2006-11-02,1000.0,679.0,2748.0,84
2006-11-03,1000.0,695.0,2435.0,84
2006-11-04,1000.0,712.0,2063.0,84
2006-11-05,1000.0,729.0,1758.0,84
2006-11-06,1000.0,745.0,1508.0,84
2006-11-07,1000.0,760.0,1258.0,84
2006-11-08,1000.0,773.0,1060.0,84
2006-11-09,1000.0,784.0,966.0,84
2006-11-10,1000.0,793.0,950.0,84
2006-11-11,1000.0,799.0,1459.0,84
2006-11-12,1000.0,801.0,1967.0,84
