0,retail,mandi,arrival,events
2006-04-07,0.0,25.0,17.0,0
2006-04-08,0.0,28.5,547.0,0
2006-04-09,0.0,30.0,436.0,0
2006-04-10,0.0,20.0,1.0,0
2006-04-11,1000.0,250.0,5393.0,0
2006-04-12,1000.0,238.0,4015.0,0
2006-04-13,1000.0,230.0,3862.0,0
2006-04-14,1000.0,226.0,3798.0,0
2006-04-15,1000.0,225.0,3666.0,0
2006-04-16,1000.0,230.0,2685.0,0
2006-04-17,1000.0,235.0,1689.0,0
2006-04-18,1000.0,235.0,1532.0,0
2006-04-19,1000.0,230.0,1600.0,0
2006-04-20,1000.0,230.0,1411.0,0
2006-04-21,1000.0,230.0,1478.0,0
2006-04-22,1000.0,230.0,1264.0,0
2006-04-23,1000.0,227.0,1564.0,0
2006-04-24,1000.0,225.0,1865.0,0
2006-04-25,1000.0,225.0,1137.0,0
2006-04-26,1000.0,275.0,1246.0,0
2006-04-27,1000.0,270.0,1239.0,0
2006-04-28,1000.0,295.0,1765.0,0
2006-04-29,1000.0,318.0,2032.0,0
2006-04-30,1000.0,340.0,1734.0,0
2006-05-01,1000.0,350.0,1436.0,0
2006-05-02,1000.0,347.0,1438.0,0
2006-05-03,1000.0,341.0,1445.0,0
2006-05-04,1000.0,333.0,1458.0,0
2006-05-05,1000.0,327.0,1524.0,0
2006-07-02,1000.0,240.0,1029.0,1
2006-07-03,1000.0,245.0,1335.0,1
2006-07-04,1000.0,269.0,1740.0,1
2006-07-05,1000.0,305.0,1311.0,1
2006-07-06,1000.0,325.0,882.0,1
2006-07-07,1000.0,310.0,1747.0,1
2006-07-08,1000.0,290.0,1641.0,1
2006-07-09,1000.0,240.0,1200.0,1
2006-07-10,1000.0,251.0,2927.0,1
2006-07-11,1000.0,270.0,4655.0,1
2006-07-12,1000.0,288.0,3011.0,1
2006-07-13,1000.0,300.0,1167.0,1
2006-07-14,1000.0,225.0,919.0,1
2006-07-15,1000.0,236.0,967.0,1
2006-07-16,1000.0,264.0,1057.0,1
2006-07-17,1000.0,300.0,1106.0,1
2006-07-18,1000.0,350.0,861.0,1
2006-07-19,1000.0,370.0,900.0,1
2006-07-20,1000.0,325.0,1384.0,1
2006-07-21,1000.0,310.0,1437.0,1
2006-07-22,1000.0,250.0,1458.0,1
2006-07-23,1000.0,257.0,1340.0,1
2006-07-24,1000.0,275.0,1124.0,1
2006-07-25,1000.0,325.0,889.0,1
2006-07-26,1000.0,325.0,924.0,1
2006-07-27,1000.0,275.0,832.0,1
2006-07-28,1000.0,430.0,982.0,1
2006-07-29,1000.0,310.0,1035.0,1
2006-07-30,1000.0,289.0,1148.0,1
2006-08-16,1001.0,280.0,1334.0,2
2006-08-17,1001.0,350.0,1019.0,2
2006-08-18,1001.0,357.0,5318.0,2
2006-08-19,1001.0,360.0,9617.0,2
2006-08-20,1001.0,339.0,6187.0,2
2006-08-21,1001.0,300.0,2148.0,2
2006-08-22,1001.0,280.0,1355.0,2
2006-08-23,1001.0,380.0,1259.0,2
2006-08-24,1001.0,350.0,1225.0,2
2006-08-25,1001.0,280.0,1324.0,2
2006-08-26,1001.0,330.0,968.0,2
2006-08-27,1001.0,363.0,1092.0,2
2006-08-28,1001.0,380.0,1217.0,2
2006-08-29,1001.0,370.0,768.0,2
2006-08-30,1001.0,316.0,756.0,2
2006-08-31,1001.0,270.0,753.0,2
2006-09-01,1001.0,300.0,2352.0,2
2006-09-02,1001.0,284.0,1625.0,2
2006-09-03,1001.0,260.0,899.0,2
2006-09-04,1001.0,237.0,4060.0,2
2006-09-05,1001.0,225.0,7221.0,2
2006-09-06,1001.0,275.0,1586.0,2
2006-09-07,1001.0,278.0,813.0,2
2006-09-08,1001.0,280.0,559.0,2
2006-09-09,1001.0,279.0,2197.0,2
2006-09-10,1001.0,279.0,4785.0,2
2006-09-11,1001.0,278.0,6541.0,2
2006-09-12,1001.0,277.0,3630.0,2
2006-09-13,1001.0,275.0,720.0,2
2006-09-28,1002.0,300.0,2491.0,3
2006-09-29,1002.0,327.0,2550.0,3
2006-09-30,1002.0,340.0,1972.0,3
2006-10-01,1002.0,300.0,1598.0,3
2006-10-02,1002.0,430.0,1198.0,3
2006-10-03,1002.0,310.0,941.0,3
2006-10-04,1002.0,311.0,3328.0,3
2006-10-05,1002.0,315.0,1008.0,3
2006-10-06,1002.0,321.0,1655.0,3
2006-10-07,1002.0,330.0,2303.0,3
2006-10-08,1002.0,350.0,853.0,3
2006-10-09,1002.0,332.0,2456.0,3
2006-10-10,1002.0,298.0,4678.0,3
2006-10-11,1003.0,275.0,5643.0,3
2006-10-12,1003.0,265.0,4781.0,3
2006-10-13,1003.0,257.0,3920.0,3
2006-10-14,1003.0,249.0,4005.0,3
2006-10-15,1003.0,242.0,4163.0,3
2006-10-16,1003.0,235.0,4249.0,3
2006-10-17,1003.0,229.0,4220.0,3
2006-10-18,1003.0,223.0,4142.0,3
2006-10-19,1003.0,218.0,4028.0,3
2006-10-20,1003.0,214.0,3889.0,3
2006-10-21,1003.0,210.0,3738.0,3
2006-10-22,1003.0,207.0,3587.0,3
2006-10-23,1003.0,204.0,3448.0,3
2006-10-24,1003.0,202.0,3334.0,3
2006-10-25,1003.0,201.0,3256.0,3
2006-10-26,1003.0,200.0,3228.0,3
2006-11-10,1004.0,330.0,3437.0,4
2006-11-11,1004.0,321.0,4514.0,4
2006-11-12,1004.0,302.0,6005.0,4
2006-11-13,1004.0,283.0,6759.0,4
2006-11-14,1004.0,275.0,4318.0,4
2006-11-15,1004.0,287.0,3210.0,4
2006-11-16,1005.0,319.0,3308.0,4
2006-11-17,1005.0,365.0,3324.0,4
2006-11-18,1005.0,420.0,2634.0,4
2006-11-19,1005.0,479.0,3257.0,4
2006-11-20,1005.0,534.0,3899.0,4
2006-11-21,1005.0,580.0,3920.0,4
2006-11-22,1005.0,612.0,3735.0,4
2006-11-23,1005.0,625.0,3474.0,4
2006-11-24,1005.0,597.0,3352.0,4
2006-11-25,1005.0,529.0,2603.0,4
2006-11-26,1005.0,439.0,3236.0,4
2006-11-27,1005.0,349.0,3870.0,4
2006-11-28,1005.0,279.0,2840.0,4
2006-11-29,1005.0,250.0,2298.0,4
2006-11-30,1006.0,247.0,2322.0,4
2006-12-01,1006.0,245.0,2382.0,4
2006-12-02,1006.0,243.0,2452.0,4
2006-12-03,1006.0,241.0,2512.0,4
2006-12-04,1006.0,240.0,2537.0,4
2006-12-05,1006.0,240.0,820.0,4
