0,1341.54113769531
1,1300.36120605469
2,1406.48669433594
3,1363.93493652344
4,1361.22033691406
5,1407.80798339844
6,1351.33935546875
7,1390.49682617188
8,1472.25378417969
9,1458.46911621094
10,1492.17822265625
11,1388.79602050781
12,1461.11694335938
13,1434.50952148438
14,1457.64660644531
15,1417.57690429688
16,1408.99291992188
17,1412.88488769531
18,1398.04858398438
19,1409.62451171875
20,1331.91003417969
21,1358.22607421875
22,1285.38598632813
23,1425.56091308594
24,1305.27722167969
25,1349.37060546875
26,1293.08581542969
27,1257.51733398438
28,1356.45373535156
29,1306.75366210938
30,851.399719238281
31,872.245727539062
32,870.074096679688
33,863.443115234375
34,877.776611328125
35,889.300964355469
36,881.29541015625
37,885.953186035156
38,886.0830078125
39,888.875
40,898.749755859375
41,870.067565917969
42,875.815124511719
43,875.8896484375
44,886.240112304687
45,895.114624023437
46,895.975219726562
47,905.036682128906
48,907.555297851562
49,905.018188476562
50,903.760803222656
51,913.130249023438
52,912.533935546875
53,915.955444335938
54,909.045715332031
55,907.048156738281
56,901.671875
57,895.162841796875
58,909.942626953125
59,895.386047363281
60,791.732788085938
61,770.738830566406
62,791.371398925781
63,802.82275390625
64,804.644348144531
65,758.103332519531
66,757.314331054688
67,767.083068847656
68,774.754760742188
69,769.787414550781
70,779.475463867188
71,780.191162109375
72,767.715698242187
73,772.887634277344
74,761.070434570313
75,756.857116699219
76,805.596923828125
77,804.001708984375
78,771.0078125
79,807.26171875
80,807.3759765625
81,805.253540039062
82,825.617614746094
83,820.243225097656
84,810.098571777344
85,818.415344238281
86,839.187622070313
87,845.310852050781
88,828.555725097656
89,815.3115234375
90,839.07470703125
91,835.45947265625
92,850.779663085937
93,834.430480957031
94,844.018249511719
95,851.993408203125
96,838.15576171875
97,848.881774902344
98,839.040222167969
99,851.481994628906
100,854.194580078125
101,844.867431640625
102,850.128173828125
103,852.703430175781
104,859.098999023438
105,865.619934082031
106,867.3818359375
107,875.187561035156
108,879.808044433594
109,868.858215332031
110,895.530334472656
111,910.229309082031
112,907.660034179687
113,909.936462402344
114,905.063049316406
115,904.677490234375
116,892.7099609375
117,891.951232910156
118,896.191162109375
119,896.968688964844
120,909.971984863281
121,896.380249023438
122,910.081237792969
123,912.196594238281
124,931.12060546875
125,927.203857421875
126,931.976623535156
127,930.992980957031
128,926.103576660156
129,917.39453125
130,936.95751953125
131,928.060852050781
132,917.033203125
133,910.255737304687
134,907.15576171875
135,918.004577636719
136,915.442565917969
137,934.268920898438
138,924.546691894531
139,933.42333984375
140,927.943115234375
141,952.521118164063
142,952.099060058594
143,943.350219726563
144,923.266418457031
145,933.134094238281
146,942.198425292969
147,931.928161621094
148,928.24169921875
149,934.838745117188
150,925.453186035156
151,916.771362304688
152,931.784606933594
153,915.335388183594
154,929.274169921875
155,925.470764160156
156,942.411193847656
157,940.661926269531
158,945.914611816406
159,932.286437988281
160,941.2509765625
161,928.118469238281
162,932.104125976563
163,934.214904785156
164,930.823608398438
165,938.384338378906
166,943.005554199219
167,958.304382324219
168,940.881408691406
169,939.950439453125
170,946.8974609375
171,936.312255859375
172,959.485778808594
173,952.285095214844
174,957.57275390625
175,942.362426757813
176,939.208679199219
177,953.250061035156
178,940.770874023437
179,945.130432128906
180,914.352905273437
181,914.73046875
182,917.842956542969
183,910.761047363281
184,913.318176269531
185,917.3515625
186,918.79833984375
187,921.901794433594
188,916.556701660156
189,923.5009765625
190,930.351501464844
191,926.988647460938
192,920.316589355469
193,922.95458984375
194,932.97802734375
195,931.643859863281
196,933.710021972656
197,940.107299804687
198,924.555541992187
199,939.439514160156
200,933.025756835938
201,937.697387695313
202,937.616333007813
203,939.774780273438
204,938.192016601563
205,946.447570800781
206,944.1572265625
207,943.81640625
208,948.31494140625
209,945.108764648438
210,845.189208984375
211,851.48681640625
212,862.341857910156
213,855.863037109375
214,858.896728515625
215,852.873840332031
216,854.815795898437
217,872.639709472656
218,867.139770507812
219,858.865356445313
220,864.549560546875
221,861.689636230469
222,861.742919921875
223,866.545166015625
224,869.140563964844
225,873.018981933594
226,874.131591796875
227,879.971496582031
228,872.137756347656
229,862.434020996094
230,871.093078613281
231,875.801818847656
232,870.534118652344
233,877.330200195313
234,875.675170898438
235,880.423645019531
236,872.288024902344
237,883.53173828125
238,878.078674316406
239,881.227294921875
240,956.119750976563
241,932.731628417969
242,958.792236328125
243,966.551086425781
244,948.677062988281
245,942.494750976563
246,988.772766113281
247,984.570129394531
248,977.479431152344
249,981.817687988281
250,977.938537597656
251,948.6220703125
252,988.546997070313
253,987.807189941406
254,968.780212402344
255,986.404602050781
256,966.70703125
257,988.536743164062
258,1007.18841552734
259,982.759521484375
260,992.850341796875
261,982.253234863281
262,969.772705078125
263,1009.58557128906
264,1018.28619384766
265,1013.83679199219
266,1007.40643310547
267,1004.81365966797
268,1002.59942626953
269,999.120910644531
270,887.758178710937
271,894.091918945312
272,904.098388671875
273,898.107971191406
274,890.88525390625
275,897.806823730469
276,909.447448730469
277,901.429504394531
278,921.942199707031
279,915.247253417969
280,905.62890625
281,896.857116699219
282,912.403503417969
283,909.560607910156
284,920.569946289062
285,918.349731445313
286,916.871276855469
287,928.777587890625
288,928.595825195313
289,926.467712402344
290,932.938232421875
291,939.195190429687
292,938.3134765625
293,946.293151855469
294,939.9365234375
295,944.65673828125
296,944.969116210937
297,935.515258789063
298,944.652587890625
299,942.774597167969
300,998.173034667969
301,998.949890136719
302,976.786743164062
303,990.023986816406
304,953.787780761719
305,985.805480957031
306,969.837463378906
307,989.32861328125
308,1001.46307373047
309,959.558410644531
310,970.275024414062
311,935.129455566406
312,941.118896484375
313,959.499267578125
314,935.320861816406
315,940.843811035156
316,956.166870117188
317,954.671142578125
318,953.493225097656
319,953.301696777344
320,960.768432617187
321,962.025573730469
322,990.046997070312
323,997.018188476562
324,969.109436035156
