,0
0,732.5419921875
1,732.763427734375
2,730.012451171875
3,730.8798828125
4,737.6926879882812
5,741.5298461914062
6,743.0162963867188
7,735.548583984375
8,737.2520751953125
9,736.0108642578125
10,733.647216796875
11,738.9920654296875
12,729.1654663085938
13,739.1744995117188
14,734.4627075195312
15,726.8093872070312
16,738.027587890625
17,731.7168579101562
18,736.7102661132812
19,739.7218017578125
20,742.2628173828125
21,751.871337890625
22,743.6090698242188
23,741.561279296875
24,745.3978271484375
25,751.1174926757812
26,752.2828979492188
27,743.798583984375
28,750.5781860351562
29,749.3322143554688
30,784.1011352539062
31,795.1381225585938
32,803.4461059570312
33,801.7838745117188
34,804.828369140625
35,808.4331665039062
36,817.6829223632812
37,805.0070190429688
38,796.8167114257812
39,812.22509765625
40,817.5528564453125
41,815.6029663085938
42,807.478759765625
43,818.5474853515625
44,815.4017333984375
45,812.1909790039062
46,818.5913696289062
47,817.3873901367188
48,824.3165893554688
49,819.4819946289062
50,840.2657470703125
51,839.4993286132812
52,827.0396118164062
53,825.0520629882812
54,816.553466796875
55,826.1619873046875
56,821.4447021484375
57,807.1396484375
58,824.0635375976562
59,822.6830444335938
60,746.714599609375
61,755.7006225585938
62,755.230224609375
63,760.2886352539062
64,762.8222045898438
65,772.2763061523438
66,775.3505859375
67,762.3195190429688
68,764.3324584960938
69,771.3156127929688
70,767.816650390625
71,768.7120971679688
72,761.7251586914062
73,776.4014282226562
74,772.7206420898438
75,771.8978881835938
76,772.2037963867188
77,775.3937377929688
78,778.2470092773438
79,781.8125610351562
80,788.2701416015625
81,790.5687255859375
82,787.2520751953125
83,783.0098876953125
84,782.7225952148438
85,783.3604125976562
86,787.0350952148438
87,772.9314575195312
88,790.8056640625
89,783.06298828125
90,715.6076049804688
91,725.5194702148438
92,726.6839599609375
93,746.2681274414062
94,755.1875610351562
95,749.8745727539062
96,754.73583984375
97,739.7994384765625
98,750.3204345703125
99,745.965576171875
100,752.6054077148438
101,746.6912841796875
102,752.7500610351562
103,770.2374267578125
104,749.6533813476562
105,756.6376953125
106,753.0452880859375
107,763.237548828125
108,771.5965576171875
109,760.0223388671875
110,771.6528930664062
111,780.856201171875
112,784.5140991210938
113,772.9229736328125
114,771.8695068359375
115,768.8516235351562
116,789.581298828125
117,764.037841796875
118,774.15185546875
119,774.692138671875
120,747.201416015625
121,756.467529296875
122,746.3567504882812
123,750.0858764648438
124,764.4320678710938
125,760.5506591796875
126,770.7360229492188
127,775.1438598632812
128,744.9012451171875
129,781.412109375
130,764.4764404296875
131,768.0537109375
132,745.3748168945312
133,746.9962768554688
134,774.35107421875
135,765.2191772460938
136,753.490966796875
137,778.3615112304688
138,769.6444702148438
139,757.1660766601562
140,774.1433715820312
141,784.4590454101562
142,767.897705078125
143,758.2304077148438
144,772.8385009765625
145,779.1671752929688
146,778.5092163085938
147,761.7982177734375
148,773.9326171875
149,764.169921875
150,754.0982666015625
151,740.4338989257812
152,770.2965087890625
153,808.2632446289062
154,818.5545654296875
155,768.9483642578125
156,764.84375
157,791.79931640625
158,757.189697265625
159,751.31396484375
160,782.448974609375
161,799.3909912109375
162,771.41015625
163,829.7161865234375
164,795.7163696289062
165,838.999267578125
166,778.9348754882812
167,790.9668579101562
168,805.7713012695312
169,822.7042846679688
170,814.113525390625
171,819.5624389648438
172,848.1173095703125
173,843.0032348632812
174,817.0843505859375
175,838.898681640625
176,833.9832153320312
177,791.882568359375
178,853.4891357421875
179,865.7096557617188
180,748.7216796875
181,752.3296508789062
182,745.4696044921875
183,755.9862670898438
184,761.6641235351562
185,764.9440307617188
186,768.4368896484375
187,759.8546142578125
188,758.6318969726562
189,759.2493286132812
190,752.675537109375
191,766.1660766601562
192,749.0191650390625
193,769.650390625
194,757.3099975585938
195,753.3174438476562
196,751.1580810546875
197,745.5521850585938
198,758.105224609375
199,765.1630859375
200,767.8434448242188
201,769.9343872070312
202,758.844482421875
203,751.5379028320312
204,768.7826538085938
205,762.8207397460938
206,768.094482421875
207,761.93603515625
208,765.1690673828125
209,758.4330444335938
210,983.1102905273438
211,808.332275390625
212,706.38134765625
213,680.8545532226562
214,861.9752197265625
215,787.8833618164062
216,882.8629760742188
217,828.44873046875
218,858.8482055664062
219,1048.9993896484375
220,1001.7199096679688
221,888.0346069335938
222,694.4332885742188
223,784.8480834960938
224,897.443603515625
225,921.8095092773438
226,796.4087524414062
227,638.169189453125
228,868.7863159179688
229,890.2784423828125
230,741.8904418945312
231,766.6329345703125
232,835.8555908203125
233,760.849853515625
234,691.9647827148438
235,712.4486083984375
236,750.2244873046875
237,833.5921020507812
238,862.7113647460938
239,772.2369995117188
