,0
260,4276.978515625
261,4275.3203125
262,4201.98828125
263,3990.39453125
264,4243.30126953125
265,3991.9072265625
266,3966.33642578125
267,4059.742431640625
268,4264.50439453125
269,4369.18603515625
270,3609.463134765625
271,3510.552734375
272,3621.228271484375
273,3584.696533203125
274,3602.074462890625
275,3700.227294921875
276,3575.263916015625
277,3525.89111328125
278,3455.26904296875
279,3534.157470703125
280,3529.855712890625
281,3468.33154296875
282,3549.14990234375
283,3534.357666015625
284,3491.666015625
285,3543.3896484375
286,3508.863525390625
287,3555.718994140625
288,3444.07177734375
289,3468.980712890625
290,3437.80517578125
291,3440.230712890625
292,3299.4560546875
293,3316.010009765625
294,3373.41162109375
295,3277.384765625
296,3451.33740234375
297,3433.84521484375
298,3415.358642578125
299,3408.353515625
300,3324.576171875
301,3440.59716796875
302,3311.10498046875
303,3409.83349609375
304,3412.626220703125
305,3365.2216796875
306,3304.321533203125
307,3932.52685546875
308,4049.133544921875
309,4225.76611328125
310,4370.96630859375
311,4568.2958984375
312,4429.94091796875
313,4532.30029296875
314,4749.63330078125
315,4841.60595703125
316,4669.68359375
317,4784.13525390625
318,4746.9794921875
319,4744.51025390625
320,4511.67626953125
321,4398.337890625
322,4561.4365234375
323,4402.28271484375
324,4406.12158203125
325,4381.0888671875
326,4727.8427734375
327,4583.1943359375
328,4807.1220703125
329,5011.31005859375
330,4474.22900390625
331,4436.48779296875
332,4425.15234375
333,4228.62939453125
334,4215.43701171875
335,4246.75
336,4235.6171875
337,4363.16748046875
338,4136.248046875
339,4201.53466796875
340,4052.089599609375
341,3887.093505859375
342,4072.4140625
343,4123.83740234375
344,4074.3037109375
345,3970.45068359375
346,3921.54345703125
347,3854.8671875
348,3704.140869140625
349,3877.658447265625
350,3756.30859375
351,3717.92431640625
352,3550.494873046875
353,3611.76806640625
354,3582.53515625
355,3636.11376953125
356,3493.908447265625
357,3484.52099609375
358,3615.606201171875
359,3570.7275390625
360,4869.193359375
361,5315.5439453125
362,4854.1826171875
363,5012.73095703125
364,5083.41455078125
365,5225.52099609375
366,5253.69091796875
367,5369.333984375
368,5070.3623046875
369,5092.69384765625
370,4993.05029296875
371,4980.03173828125
372,5172.15576171875
373,5013.8359375
374,5050.7158203125
375,4981.85986328125
376,4620.07275390625
377,4726.52783203125
378,4604.9853515625
379,4677.162109375
380,4549.20263671875
381,4499.1083984375
382,4682.63427734375
383,4615.04833984375
384,4588.11181640625
385,4433.14892578125
386,4637.123046875
387,4264.92529296875
388,4454.798828125
389,4387.2685546875
390,4513.01318359375
391,4511.927734375
392,4463.80322265625
393,4443.75
394,4457.99365234375
395,4342.54638671875
396,4430.498046875
397,4476.77734375
398,4316.703125
399,4475.8828125
400,4371.6279296875
401,4326.5966796875
402,4392.16162109375
403,4400.16748046875
404,4357.73046875
405,4377.5244140625
406,4502.5888671875
407,4487.82763671875
408,4343.72802734375
409,4330.703125
410,4317.58642578125
411,4318.5302734375
412,4285.30615234375
413,4287.10888671875
414,4219.97998046875
415,4216.087890625
416,4148.87646484375
417,4225.1826171875
418,4169.111328125
419,4150.31396484375
420,4516.935546875
421,4541.34130859375
422,4670.4306640625
423,4531.42626953125
424,4554.41796875
425,4561.828125
426,4472.306640625
427,4410.43896484375
428,4393.830078125
429,4433.74609375
430,4399.1259765625
431,4482.58203125
432,4504.67431640625
433,4468.67529296875
434,4498.6435546875
435,4556.7841796875
436,4519.54638671875
437,4513.7392578125
438,4556.5234375
439,4458.888671875
440,4393.5029296875
441,4299.48388671875
442,4377.46240234375
443,4445.61279296875
444,4291.25927734375
445,4321.5361328125
446,4449.166015625
447,4437.267578125
448,4241.05908203125
449,4336.3671875
450,4506.064453125
451,4525.9951171875
452,4578.0458984375
453,4593.40283203125
454,4620.85693359375
455,4548.9970703125
456,4317.65576171875
457,4430.16357421875
458,4584.62353515625
459,4380.23779296875
460,4454.05908203125
461,4558.88671875
462,4640.64501953125
463,4508.71630859375
464,4556.052734375
465,4833.8583984375
466,4714.62255859375
467,4818.5751953125
468,4855.88818359375
469,4824.49609375
470,4778.08984375
471,4500.7626953125
472,4618.111328125
473,4585.673828125
474,4488.2216796875
475,4597.7412109375
476,4547.994140625
477,4412.6484375
