s,price
2008-12-23,1700
2008-12-24,1800
2008-12-25,1890.38461538462
2008-12-26,2000
2008-12-27,2200
2008-12-28,2341.6253101737
2008-12-29,2500
2008-12-30,2800
2008-12-31,2699.21965286759
2009-01-01,2600.68466904036
2009-01-02,2520.32280387794
2009-01-03,2468.08568243266
2009-01-04,2447.45004676258
2009-01-05,2456.03218646953
2009-01-06,2487.08787050236
2009-01-07,2531.47183454976
2009-01-08,2579.48590003796
2009-01-09,2622.5044433638
2009-01-10,2654.25298299601
2009-01-11,2671.02115829365
2009-01-12,2672.82574917543
2009-01-13,2662.62127918453
2009-01-14,2644.2155685746
2009-01-15,2622.04755482382
2009-01-16,2600.3465676031
2009-01-17,2582.47333737347
2009-01-18,2570.51613245314
2009-01-19,2565.15986881407
2009-01-20,2565.92968454389
2009-01-21,2571.5273709362
2009-01-22,2580.11075065557
2009-01-23,2589.70746038006
2009-01-24,2598.56764391395
2009-01-25,2605.40498270079
2009-01-26,2609.52424783015
2009-01-27,2610.8287206513
2009-01-28,2610.19953742557
2009-01-29,2607.73333703591
2009-01-30,1818.07016694209
2009-01-31,1862.6097417289
2009-02-01,1912.44564893604
2009-02-02,1894.93168660523
2009-02-03,1876.09652719039
2009-02-04,1886.61459402843
2009-02-05,1854.58768912919
2009-02-06,1818.40186465348
2009-02-07,1832.93135587004
2009-02-08,1831.0454821837
2009-02-09,1810.13521073305
2009-02-10,1833.39600290313
2009-02-11,1851.88322886228
2009-02-12,1832.46090976706
2009-02-13,1840.84833418289
2009-02-14,1859.50193516567
2009-02-15,1837.66098103264
2009-02-16,1829.43817148185
2009-02-17,1847.09669887073
2009-02-18,1832.17924601359
2009-02-19,1816.82983624834
2009-02-20,1836.18135363734
2009-02-21,1834.787119892
2009-02-22,1817.75412142422
2009-02-23,1833.62194053293
2009-02-24,1841.47175075052
2009-02-25,1822.39416688249
2009-02-26,1828.64608758909
2009-02-27,1841.04892359143
2009-02-28,1823.7740654134
2009-03-01,1531.6873580506
2009-03-02,1561.25954270909
2009-03-03,1582.5208851904
2009-03-04,1593.07000342837
2009-03-05,1593.62251179349
2009-03-06,1586.60297066964
2009-03-07,1575.41661661977
2009-03-08,1563.11427352294
2009-03-09,1551.409868492
2009-03-10,1542.22827185966
2009-03-11,1537.09801968398
2009-03-12,1533.89752090903
2009-03-13,1537.12360852681
2009-03-14,1540.88615526364
2009-03-15,1543.76961847839
2009-03-16,1545.01218005249
2009-03-17,1544.56385083808
2009-03-18,1543.86230787288
2009-03-19,1542.3485479515
2009-03-20,1540.35243618268
2009-03-21,1538.38258309449
2009-03-22,1536.84679588129
2009-03-23,1535.96912977562
2009-03-24,1535.79551454057
2009-03-25,1536.23401723408
2009-03-26,1537.11152482676
2009-03-27,1538.22988925061
2009-03-28,1539.40925172725
2009-03-29,1540.51240068738
2009-03-30,1541.44986667709
2009-03-31,1067.68623065178
2009-04-01,1116.35531878243
2009-04-02,1129.38955413088
2009-04-03,1108.85426818763
2009-04-04,1070.42304961781
2009-04-05,1031.15856903595
2009-04-06,1009.03938581198
2009-04-07,1013.60192906398
2009-04-08,1041.66633768541
2009-04-09,1079.14037328278
2009-04-10,1107.86549726255
2009-04-11,1113.87220632378
2009-04-12,1092.79641252843
2009-04-13,1055.87031570126
2009-04-14,1019.5561500302
2009-04-15,998.052374908006
2009-04-16,998.906113037581
2009-04-17,1021.02667177607
2009-04-18,1054.07438561667
2009-04-19,1083.27413106253
2009-04-20,1095.93716414356
2009-04-21,1087.03334628605
2009-04-22,1061.44022015286
2009-04-23,1031.29643005244
2009-04-24,1010.11358491178
2009-04-25,1006.7841016852
2009-04-26,1021.77335009122
2009-04-27,1047.20724908636
2009-04-28,1070.67771653171
2009-04-29,1080.94002322223
2009-04-30,1180.04349053787
2009-05-01,1174.05596841377
2009-05-02,1168.00120358191
2009-05-03,1158.37934225083
2009-05-04,1147.53456107661
2009-05-05,1139.05477509433
2009-05-06,1134.82435460016
2009-05-07,1136.54359699094
2009-05-08,1142.96079894244
2009-05-09,1149.83747608483
2009-05-10,1152.96716483205
2009-05-11,1150.04235091388
2009-05-12,1141.18810257208
2009-05-13,1129.40238876929
2009-05-14,1118.71350674074
2009-05-15,1112.66540909632
2009-05-16,1112.89606014748
2009-05-17,1118.48209953831
2009-05-18,1126.30633921659
2009-05-19,1132.21262804873
2009-05-20,1134.31311057695
2009-05-21,1131.95807543179
2009-05-22,1126.49792418262
2009-05-23,1121.2890474466
2009-05-24,1118.38418546929
2009-05-25,1119.38746308592
2009-05-26,1123.55073750461
2009-05-27,1129.59678863234
2009-05-28,1134.94245902075
2009-05-29,1137.42739405299
2009-05-30,1045.60917973498
2009-05-31,1094.91176981176
2009-06-01,1131.48539453088
2009-06-02,1162.62931328595
2009-06-03,1184.29253491222
2009-06-04,1190.7546407304
2009-06-05,1180.5983082719
2009-06-06,1159.03513566507
2009-06-07,1136.18462434398
2009-06-08,1122.07382273951
2009-06-09,1121.44682179774
2009-06-10,1133.08269887465
2009-06-11,1150.8433243496
2009-06-12,1166.00174507519
2009-06-13,1171.45706941988
2009-06-14,1164.65223038071
2009-06-15,1148.46675555342
2009-06-16,1130.09440230921
2009-06-17,1117.83889938472
2009-06-18,1116.90691703451
2009-06-19,1127.24649772861
2009-06-20,1143.81560570269
2009-06-21,1159.04838523035
2009-06-22,1166.32413808885
2009-06-23,1162.85569205972
2009-06-24,1150.74492807331
2009-06-25,1135.82352026385
2009-06-26,1124.89576997109
2009-06-27,1122.67937057628
2009-06-28,1129.81323095635
2009-06-29,1447.18735784265
2009-06-30,1471.82392116832
2009-07-01,1472.95200047542
2009-07-02,1448.82783729359
2009-07-03,1410.65738605465
2009-07-04,1375.83309219398
2009-07-05,1359.54757177705
2009-07-06,1368.07013350166
2009-07-07,1396.3959972805
2009-07-08,1430.73661746058
2009-07-09,1456.4865219291
2009-07-10,1457.8213989806
2009-07-11,1437.65785937029
2009-07-12,1404.2299209215
2009-07-13,1375.57560527839
2009-07-14,1359.88401630593
2009-07-15,1363.44543308658
2009-07-16,1383.73018851576
2009-07-17,1410.96427421133
2009-07-18,1432.81809032119
2009-07-19,1439.97794811342
2009-07-20,1430.09685774901
2009-07-21,1408.4665092247
2009-07-22,1385.28499670787
2009-07-23,1370.9029056646
2009-07-24,1371.24998950566
2009-07-25,1385.45019411745
2009-07-26,1406.56288925491
2009-07-27,1424.96038141885
2009-07-28,1432.71453057998
2009-07-29,1276.27076622315
2009-07-30,1251.85741901405
2009-07-31,1239.59760827344
2009-08-01,1233.35639549756
2009-08-02,1232.13319804648
2009-08-03,1235.11137539034
2009-08-04,1240.39222186487
2009-08-05,1244.93622708608
2009-08-06,1247.08060471674
2009-08-07,1246.38377141871
2009-08-08,1242.06702598343
2009-08-09,1234.50931253234
2009-08-10,1226.42338577539
2009-08-11,1220.29216195638
2009-08-12,1216.52181536624
2009-08-13,1218.68850719509
2009-08-14,1220.99350018417
2009-08-15,1222.05529553747
2009-08-16,1221.15009643788
2009-08-17,1218.39547744859
2009-08-18,1214.50503071123
2009-08-19,1210.84071758374
2009-08-20,1209.17521983377
2009-08-21,1209.38603441475
2009-08-22,1211.28554807012
2009-08-23,1214.0677015471
2009-08-24,1216.31560041995
2009-08-25,1217.00736033292
2009-08-26,1216.16247814452
2009-08-27,1214.47110687292
2009-08-28,1365.19825222626
2009-08-29,1349.28694624953
2009-08-30,1352.29375112453
2009-08-31,1365.08577689236
2009-09-01,1379.14006578698
2009-09-02,1387.43326846455
2009-09-03,1386.42665643976
2009-09-04,1377.0630295903
2009-09-05,1363.97064889058
2009-09-06,1353.16966072033
2009-09-07,1349.09483623182
2009-09-08,1352.73814718349
2009-09-09,1361.53868377357
2009-09-10,1370.66236033266
2009-09-11,1375.15118386235
2009-09-12,1371.60067376566
2009-09-13,1361.23299206701
2009-09-14,1347.34959557247
2009-09-15,1334.63537423434
2009-09-16,1327.02172698998
2009-09-17,1325.99653846689
2009-09-18,1330.08313168953
2009-09-19,1335.65561350362
2009-09-20,1338.6591640025
2009-09-21,1336.42746345431
2009-09-22,1328.78981803669
2009-09-23,1318.01730887033
2009-09-24,1307.69388747936
2009-09-25,1301.06828508841
2009-09-26,1299.64202123141
2009-09-27,1197.01401387459
2009-09-28,1183.87729214785
2009-09-29,1167.03248627852
2009-09-30,1154.40113195552
2009-10-01,1151.01325954251
2009-10-02,1157.33854850748
2009-10-03,1169.64156624519
2009-10-04,1181.85737454025
2009-10-05,1188.27430499579
2009-10-06,1186.02630079772
2009-10-07,1176.36877655695
2009-10-08,1163.70411062546
2009-10-09,1153.27955204667
2009-10-10,1148.97114668762
2009-10-11,1151.56700933009
2009-10-12,1158.37130320411
2009-10-13,1167.64427156059
2009-10-14,1171.82087072935
2009-10-15,1169.38580508381
2009-10-16,1161.0491119917
2009-10-17,1149.71246565882
2009-10-18,1139.49905913924
2009-10-19,1133.86068496036
2009-10-20,1134.09940510503
2009-10-21,1138.93069099514
2009-10-22,1144.50764601501
2009-10-23,1147.07560474221
2009-10-24,1144.17524093955
2009-10-25,1136.95247436586
2009-10-26,1127.83258657933
2009-10-27,2229.42500396872
2009-10-28,2263.07062945217
2009-10-29,2292.26288670121
2009-10-30,2308.7416309409
2009-10-31,2307.53084574453
2009-11-01,2290.82969265751
2009-11-02,2267.28810034093
2009-11-03,2248.01746611993
2009-11-04,2241.59346527152
2009-11-05,2250.41312377492
2009-11-06,2269.97679455432
2009-11-07,2291.2627213312
2009-11-08,2304.97492399259
2009-11-09,2305.67922229742
2009-11-10,2293.99994277162
2009-11-11,2276.00969760482
2009-11-12,2260.06518028045
2009-11-13,2253.62862632457
2009-11-14,2259.03148163987
2009-11-15,2273.38260098402
2009-11-16,2289.96087549679
2009-11-17,2301.28271515587
2009-11-18,2302.95203659541
2009-11-19,2294.82817218556
2009-11-20,2281.0658943817
2009-11-21,2268.38115096288
2009-11-22,2262.40850982985
2009-11-23,2265.61678436349
2009-11-24,2276.10253566328
2009-11-25,2288.95552256199
2009-11-26,2979.76853624795
2009-11-27,3003.40856704795
2009-11-28,2973.56532148242
2009-11-29,2989.99967036016
2009-11-30,2965.07594774583
2009-12-01,2984.37753369487
2009-12-02,2966.37007883833
2009-12-03,2987.52610100745
2009-12-04,2975.83115306483
2009-12-05,2997.80954643536
2009-12-06,2988.10439410149
2009-12-07,3007.00869672978
2009-12-08,2997.16549886145
2009-12-09,3012.34159505295
2009-12-10,3001.96563971257
2009-12-11,3015.22878196361
2009-12-12,3007.01072108646
2009-12-13,3020.62682580463
2009-12-14,3015.39195815064
2009-12-15,3029.22726642352
2009-12-16,3026.67979102143
2009-12-17,3040.65560260439
2009-12-18,3038.85427631816
2009-12-19,3052.6480495493
2009-12-20,3051.92694230248
2009-12-21,3063.83285193238
2009-12-22,3063.02692456381
2009-12-23,3074.25808950669
2009-12-24,3073.41705081447
2009-12-25,3083.07840772171
2009-12-26,2792.65581884335
2009-12-27,2781.88802206231
2009-12-28,2807.0200060913
2009-12-29,2840.71888157147
2009-12-30,2880.19748787068
2009-12-31,2901.80466294269
2010-01-01,2902.83315743608
2010-01-02,2881.95205743922
2010-01-03,2852.92583177042
2010-01-04,2829.12823829813
2010-01-05,2822.34284832965
2010-01-06,2834.89934533533
2010-01-07,2860.99687372235
2010-01-08,2888.6501254781
2010-01-09,2906.19397384424
2010-01-10,2907.12899306507
2010-01-11,2892.66278138304
2010-01-12,2870.95430351671
2010-01-13,2852.79431357738
2010-01-14,2847.02419710646
2010-01-15,2856.36798988373
2010-01-16,2877.13542665605
2010-01-17,2899.83354816279
2010-01-18,2915.36335314663
2010-01-19,2918.69413315343
2010-01-20,2909.6571517835
2010-01-21,2894.97347878541
2010-01-22,2882.25107416988
2010-01-23,2877.84479403724
2010-01-24,2884.88204637089
2010-01-25,2524.56907673207
2010-01-26,2550.0902364437
2010-01-27,2580.99354453027
2010-01-28,2575.66781240199
2010-01-29,2559.1312359976
2010-01-30,2527.06970324082
2010-01-31,2503.56924004239
2010-02-01,2493.71921336891
2010-02-02,2505.01519377872
2010-02-03,2529.30147555067
2010-02-04,2556.77446359267
2010-02-05,2574.449401774
2010-02-06,2576.07233442407
2010-02-07,2561.98328799692
2010-02-08,2540.18312784862
2010-02-09,2521.21991835425
2010-02-10,2513.97791824376
2010-02-11,2521.36634134932
2010-02-12,2539.67266132895
2010-02-13,2560.43512348064
2010-02-14,2574.66608357744
2010-02-15,2576.833707672
2010-02-16,2567.17540778833
2010-02-17,2551.20628588386
2010-02-18,2536.92713147053
2010-02-19,2531.09152521457
2010-02-20,2536.24190646811
2010-02-21,2549.84247112953
2010-02-22,2565.7274635877
2010-02-23,2577.08793097281
2010-02-24,1521.74323089122
2010-02-25,1515.45095864951
2010-02-26,1502.65672879593
2010-02-27,1485.88294778404
2010-02-28,1469.84217787648
2010-03-01,1457.78175919304
2010-03-02,1451.33115372693
2010-03-03,1451.59695117985
2010-03-04,1456.57157266422
2010-03-05,1463.83223297741
2010-03-06,1470.98859008447
2010-03-07,1476.49869096449
2010-03-08,1479.53044663247
2010-03-09,1479.92807190485
2010-03-10,1477.87907167816
2010-03-11,1474.28561109596
2010-03-12,1470.38299155972
2010-03-13,1467.2496617262
2010-03-14,1465.64493753375
2010-03-15,1465.51975633331
2010-03-16,1466.46185026749
2010-03-17,1468.09588173957
2010-03-18,1469.98182520628
2010-03-19,1471.73995424894
2010-03-20,1473.2716042747
2010-03-21,1474.05234415515
2010-03-22,1474.07168173105
2010-03-23,1473.69572499852
2010-03-24,1473.15539222989
2010-03-25,1472.7939706323
2010-03-26,1474.26977084551
2010-03-27,1451.1549334508
2010-03-28,1430.70268294357
2010-03-29,1417.51058991227
2010-03-30,1412.88459801758
2010-03-31,1416.00502299408
2010-04-01,1422.78509913485
2010-04-02,1431.86913039942
2010-04-03,1441.41043703021
2010-04-04,1448.57320523718
2010-04-05,1452.22475479689
2010-04-06,1452.1305713225
2010-04-07,1449.21894337408
2010-04-08,1444.7868087469
2010-04-09,1440.13793828522
2010-04-10,1436.2730083655
2010-04-11,1433.69953091085
2010-04-12,1432.39016465203
2010-04-13,1434.1168817896
2010-04-14,1436.55617549447
2010-04-15,1439.13864396067
2010-04-16,1441.5021708965
2010-04-17,1443.04203704748
2010-04-18,1443.92120953055
2010-04-19,1444.25215308094
2010-04-20,1444.26267420046
2010-04-21,1444.12185918843
2010-04-22,1443.89891399497
2010-04-23,1443.90147862268
2010-04-24,1444.16533535558
2010-04-25,1202.44122468394
2010-04-26,1207.8388190358
2010-04-27,1214.24780449063
2010-04-28,1219.85547103492
2010-04-29,1223.78109814768
2010-04-30,1225.60633299589
2010-05-01,1223.46533597245
2010-05-02,1219.9492623593
2010-05-03,1217.03513482626
2010-05-04,1214.97483688627
2010-05-05,1213.79747791736
2010-05-06,1212.90019755772
2010-05-07,1212.7120391868
2010-05-08,1213.13428261871
2010-05-09,1213.98161081033
2010-05-10,1215.02235124679
2010-05-11,1216.03321964783
2010-05-12,1216.84150143672
2010-05-13,1217.33326925466
2010-05-14,1217.51056033712
2010-05-15,1217.36796057601
2010-05-16,1217.16341350519
2010-05-17,1217.0134968134
2010-05-18,1216.73016571268
2010-05-19,1215.98919003121
2010-05-20,1215.9210660712
2010-05-21,1216.12917759971
2010-05-22,1216.29274994538
2010-05-23,1216.55326908468
2010-05-24,1216.92430692215
2010-05-25,1489.11620499501
2010-05-26,1485.41964388481
2010-05-27,1489.8333773504
2010-05-28,1497.8632020451
2010-05-29,1508.12420534622
2010-05-30,1517.04276302665
2010-05-31,1524.45075627813
2010-06-01,1525.85256493176
2010-06-02,1525.57195850899
2010-06-03,1523.80517144773
2010-06-04,1521.47931982364
2010-06-05,1518.87293803488
2010-06-06,1516.5036019332
2010-06-07,1514.40976564756
2010-06-08,1513.16746607098
2010-06-09,1513.0524824172
2010-06-10,1512.48127546886
2010-06-11,1512.13328472782
2010-06-12,1511.95280971816
2010-06-13,1512.27000046781
2010-06-14,1513.02185819132
2010-06-15,1513.45822537868
2010-06-16,1513.2925610132
2010-06-17,1512.88877934568
2010-06-18,1512.54533278287
2010-06-19,1512.05209009958
2010-06-20,1511.94587737263
2010-06-21,1512.2516180422
2010-06-22,1512.56662051635
2010-06-23,1512.96172139688
2010-06-24,1455.55611473321
2010-06-25,1502.95611728546
2010-06-26,1537.28828547252
2010-06-27,1553.498542614
2010-06-28,1552.06239484172
2010-06-29,1537.64766237002
2010-06-30,1516.29633542168
2010-07-01,1494.09839920983
2010-07-02,1477.45318821717
2010-07-03,1469.33875335758
2010-07-04,1469.50620582775
2010-07-05,1475.70996580159
2010-07-06,1484.9571708103
2010-07-07,1494.04122985114
2010-07-08,1501.170770496
2010-07-09,1505.40663709419
2010-07-10,1505.74322904603
2010-07-11,1502.42664353901
2010-07-12,1497.04988897733
2010-07-13,1492.97353204152
2010-07-14,1489.94852925231
2010-07-15,1488.1841204336
2010-07-16,1487.90251065603
2010-07-17,1488.61615938617
2010-07-18,1490.08079835082
2010-07-19,1491.74788316833
2010-07-20,1493.15160940713
2010-07-21,1494.32098486846
2010-07-22,1494.52710909541
2010-07-23,1494.17701787918
2010-07-24,1503.02719607363
2010-07-25,1504.03064198174
2010-07-26,1504.34192873482
2010-07-27,1503.15875416508
2010-07-28,1501.21053907014
2010-07-29,1499.2097555863
2010-07-30,1497.95747709094
2010-07-31,1497.13728610594
2010-08-01,1495.09265405374
2010-08-02,1493.45060711991
2010-08-03,1493.55732620327
2010-08-04,1493.97549984294
2010-08-05,1494.66039452474
2010-08-06,1495.24390080955
2010-08-07,1495.42207833545
2010-08-08,1495.40773092215
2010-08-09,1495.31698061208
2010-08-10,1494.60285420998
2010-08-11,1493.71241025501
2010-08-12,1493.13439601262
2010-08-13,1492.26856365994
2010-08-14,1491.51494875315
2010-08-15,1490.98254692359
2010-08-16,1490.56218581484
2010-08-17,1490.17638935835
2010-08-18,1489.45559706487
2010-08-19,1489.41467429203
2010-08-20,1488.68403643557
2010-08-21,1488.28170517059
2010-08-22,1487.86133444182
2010-08-23,1460.86765501555
2010-08-24,1506.0412199853
2010-08-25,1534.31595119322
2010-08-26,1542.55344512193
2010-08-27,1534.97519013233
2010-08-28,1517.56708201517
2010-08-29,1496.29333297706
2010-08-30,1476.90017005425
2010-08-31,1462.895683753
2010-09-01,1455.42487088974
2010-09-02,1454.25867226283
2010-09-03,1458.93073787154
2010-09-04,1467.30616979745
2010-09-05,1475.60899451011
2010-09-06,1482.03779768923
2010-09-07,1485.8645585475
2010-09-08,1486.53297341516
2010-09-09,1485.52215954395
2010-09-10,1482.14009309765
2010-09-11,1477.33120088544
2010-09-12,1472.87420725778
2010-09-13,1469.48522008249
2010-09-14,1467.59793818832
2010-09-15,1467.11990716227
2010-09-16,1467.52594956739
2010-09-17,1468.25500213181
2010-09-18,1468.97234498826
2010-09-19,1469.43301104727
2010-09-20,1469.51236205536
2010-09-21,1469.20220047083
2010-09-22,2251.96307005745
2010-09-23,2220.71978914425
2010-09-24,2209.16697595643
2010-09-25,2206.99490606554
2010-09-26,2229.35609066487
2010-09-27,2253.2397926659
2010-09-28,2276.12238686365
2010-09-29,2281.65198677493
2010-09-30,2273.30612051324
2010-10-01,2252.56586176928
2010-10-02,2232.497493811
2010-10-03,2220.96447975586
2010-10-04,2223.8575261104
2010-10-05,2237.89690592825
2010-10-06,2256.73327788345
2010-10-07,2271.18819691841
2010-10-08,2275.70484838716
2010-10-09,2268.79166528683
2010-10-10,2254.78535594953
2010-10-11,2240.36591736327
2010-10-12,2231.95047776841
2010-10-13,2234.02007663286
2010-10-14,2244.04963065236
2010-10-15,2257.29096364048
2010-10-16,2267.48259624928
2010-10-17,2270.41178546181
2010-10-18,2265.55896606215
2010-10-19,2255.87474080084
2010-10-20,2246.31400672821
2010-10-21,2241.60150618191
2010-10-22,2360.69332404918
2010-10-23,2335.48866155418
2010-10-24,2319.40003622814
2010-10-25,2309.20433774739
2010-10-26,2302.81803430967
2010-10-27,2299.04742201589
2010-10-28,2296.79209148866
2010-10-29,2295.56579774681
2010-10-30,2295.00470955261
2010-10-31,2294.70132377741
2010-11-01,2294.50360320503
2010-11-02,2294.63873975513
2010-11-03,2295.10063696823
2010-11-04,2295.71915471455
2010-11-05,2296.419555555
2010-11-06,2297.05560709899
2010-11-07,2297.66567435475
2010-11-08,2298.25854019418
2010-11-09,2298.84459116284
2010-11-10,2299.41312158085
2010-11-11,2299.52570117934
2010-11-12,2299.64099560638
2010-11-13,2299.75909711304
2010-11-14,2299.88046154305
2010-11-15,2300.00580713111
2010-11-16,2300.13604908263
2010-11-17,2300.27225728372
2010-11-18,2300.41562896346
2010-11-19,2300.56747102182
2010-11-20,2300.72918860581
2010-11-21,3528.36681739516
2010-11-22,3573.2189049196
2010-11-23,3585.45159369694
2010-11-24,3613.07648630644
2010-11-25,3617.71616330292
2010-11-26,3635.58006504068
2010-11-27,3636.87510732826
2010-11-28,3649.03921880172
2010-11-29,3649.04581838402
2010-11-30,3657.75457082172
2010-12-01,3657.42111302534
2010-12-02,3663.80709632141
2010-12-03,3663.16938557947
2010-12-04,3667.66246250648
2010-12-05,3667.15847898417
2010-12-06,3670.98627130233
2010-12-07,3671.07728789054
2010-12-08,3674.43226036716
2010-12-09,3674.8807281107
2010-12-10,3677.85643790748
2010-12-11,3678.98523681536
2010-12-12,3682.6930949374
2010-12-13,3685.04811254104
2010-12-14,3688.77295581718
2010-12-15,3691.09360866328
2010-12-16,3694.54359944784
2010-12-17,3696.99796705535
2010-12-18,3700.31831260063
2010-12-19,3702.97907823071
2010-12-20,3706.40566733902
2010-12-21,7338.46360959525
2010-12-22,7257.57984938142
2010-12-23,7195.33170471293
2010-12-24,7040.81606059143
2010-12-25,6865.67387695334
2010-12-26,6858.52020731569
2010-12-27,7005.64481736508
2010-12-28,7211.51146840993
2010-12-29,7386.69807020489
2010-12-30,7471.14198651757
2010-12-31,7439.10867625262
2011-01-01,7319.67047143965
2011-01-02,7180.5502222182
2011-01-03,7097.35490389874
2011-01-04,7112.97153178519
2011-01-05,7215.54855523107
2011-01-06,7351.16456014825
2011-01-07,7460.87974283875
2011-01-08,7487.62048344742
2011-01-09,7431.48650554339
2011-01-10,7330.16788195841
2011-01-11,7242.0003923956
2011-01-12,7216.78281810723
2011-01-13,7269.79183475913
2011-01-14,7377.010795414
2011-01-15,7495.50483456322
2011-01-16,7577.94161562708
2011-01-17,7597.5179871105
2011-01-18,7559.42515734094
2011-01-19,7496.17580160218
2011-01-20,4986.73089280683
2011-01-21,5012.99474817175
2011-01-22,5119.35228703597
2011-01-23,5296.10106102508
2011-01-24,5392.70785312867
2011-01-25,5377.94086361978
2011-01-26,5309.71642715313
2011-01-27,5194.0766304882
2011-01-28,5084.36672961328
2011-01-29,5070.74674864894
2011-01-30,5145.63229866087
2011-01-31,5257.01006007717
2011-02-01,5369.88681806995
2011-02-02,5430.6392589568
2011-02-03,5398.89012120974
2011-02-04,5305.09077507713
2011-02-05,5207.04655049827
2011-02-06,5142.78702184096
2011-02-07,5149.10737276173
2011-02-08,5225.81138322949
2011-02-09,5329.20163953946
2011-02-10,5408.48530657166
2011-02-11,5432.09560595512
2011-02-12,5390.36310976043
2011-02-13,5308.08911713147
2011-02-14,5233.32762569858
2011-02-15,5205.12881763106
2011-02-16,5236.25135179681
2011-02-17,5312.48154246719
2011-02-18,5396.63728110602
2011-02-19,1791.43352954811
2011-02-20,1709.84835472565
2011-02-21,1611.33084154362
2011-02-22,1561.26849396224
2011-02-23,1586.26920539053
2011-02-24,1661.05653435992
2011-02-25,1751.2639514497
2011-02-26,1814.60707306018
2011-02-27,1815.49191933368
2011-02-28,1757.83953132913
2011-03-01,1678.30311476538
2011-03-02,1613.50997551758
2011-03-03,1597.51048170611
2011-03-04,1639.45791209746
2011-03-05,1715.14896244144
2011-03-06,1783.95496321886
2011-03-07,1812.75009154123
2011-03-08,1788.63357756081
2011-03-09,1726.89106103383
2011-03-10,1659.6912215445
2011-03-11,1623.29401437581
2011-03-12,1635.33741871855
2011-03-13,1688.13834592503
2011-03-14,1753.866034078
2011-03-15,1799.51076162954
2011-03-16,1802.5786213778
2011-03-17,1763.14250770119
2011-03-18,1702.95351106394
2011-03-19,1653.4704027442
2011-03-20,1639.64492168031
2011-03-21,1226.99528913226
2011-03-22,1265.46626679259
2011-03-23,1254.27121875784
2011-03-24,1223.57739901226
2011-03-25,1218.56032741615
2011-03-26,1208.1526700791
2011-03-27,1199.74847173588
2011-03-28,1216.19608039583
2011-03-29,1235.05379969421
2011-03-30,1242.81511044532
2011-03-31,1246.69098533553
2011-04-01,1241.01459585043
2011-04-02,1225.55153312437
2011-04-03,1212.29968811804
2011-04-04,1208.09533554212
2011-04-05,1211.71986745131
2011-04-06,1223.0546762094
2011-04-07,1236.84998451739
2011-04-08,1244.34153097722
2011-04-09,1243.26376563768
2011-04-10,1235.67506074953
2011-04-11,1226.01419538496
2011-04-12,1218.67161474372
2011-04-13,1218.00822241173
2011-04-14,1224.63113345911
2011-04-15,1234.80364420518
2011-04-16,1243.40521219969
2011-04-17,1245.95914035173
2011-04-18,1241.3536301644
2011-04-19,1232.39053834638
2011-04-20,843.155792050134
2011-04-21,833.359738599168
2011-04-22,842.475755402411
2011-04-23,872.087727120588
2011-04-24,893.613408923164
2011-04-25,901.097934386959
2011-04-26,897.249195992313
2011-04-27,877.495992150994
2011-04-28,853.625840773526
2011-04-29,842.26976521462
2011-04-30,844.877670952698
2011-05-01,862.24448921511
2011-05-02,883.264645927833
2011-05-03,897.374679396525
2011-05-04,897.688534572067
2011-05-05,886.098042154032
2011-05-06,868.515092916411
2011-05-07,853.338924970741
2011-05-08,849.507959657382
2011-05-09,858.814950660191
2011-05-10,875.034235232136
2011-05-11,890.811136375772
2011-05-12,898.516942592468
2011-05-13,893.758197945159
2011-05-14,881.028273560119
2011-05-15,867.205049162373
2011-05-16,858.92212914622
2011-05-17,859.998037688438
2011-05-18,869.352490620659
2011-05-19,881.215063510556
2011-05-20,920.679001646515
2011-05-21,914.57451932452
2011-05-22,918.160873902681
2011-05-23,908.261814236392
2011-05-24,915.123785025797
2011-05-25,930.958725456159
2011-05-26,931.705484700168
2011-05-27,930.506283274858
2011-05-28,929.670226900679
2011-05-29,918.95406991795
2011-05-30,910.33302341106
2011-05-31,911.017417379571
2011-06-01,913.474758869238
2011-06-02,918.650940378219
2011-06-03,926.585785995622
2011-06-04,929.200392647657
2011-06-05,925.929668590472
2011-06-06,920.949565865577
2011-06-07,914.964952390236
2011-06-08,911.008936765991
2011-06-09,913.443470349572
2011-06-10,919.194348042684
2011-06-11,925.002352919579
2011-06-12,929.169891235325
2011-06-13,929.574737165409
2011-06-14,925.95069676656
2011-06-15,920.66803441239
2011-06-16,916.440029202723
2011-06-17,915.078864727076
2011-06-18,917.172526834016
2011-06-19,1083.10285050413
2011-06-20,1056.10843295912
2011-06-21,1081.77895678073
2011-06-22,1080.25434849394
2011-06-23,1065.62645670862
2011-06-24,1083.62536579461
2011-06-25,1089.05345085417
2011-06-26,1078.25182993646
2011-06-27,1083.63890196853
2011-06-28,1085.01884139533
2011-06-29,1075.91692890462
2011-06-30,1078.16486789693
2011-07-01,1085.3938699135
2011-07-02,1084.2617654481
2011-07-03,1086.71489727556
2011-07-04,1090.254419402
2011-07-05,1087.11002938308
2011-07-06,1084.88996381491
2011-07-07,1084.58883433328
2011-07-08,1083.02182246726
2011-07-09,1083.99178794773
2011-07-10,1087.39489139704
2011-07-11,1089.71853717534
2011-07-12,1091.36544169153
2011-07-13,1092.38173442147
2011-07-14,1091.3678096149
2011-07-15,1089.43342416244
2011-07-16,1088.45920180417
2011-07-17,1088.17463211298
2011-07-18,1088.81941978477
2011-07-19,1502.27943229898
2011-07-20,1488.52224524849
