,date,arrival
83,2006-03-25,6.0
84,2006-03-26,4.5
85,2006-03-27,5.0
86,2006-03-28,5.5
87,2006-03-29,5.35714285714286
88,2006-03-30,5.0
89,2006-03-31,4.0
90,2006-04-01,6.0
91,2006-04-02,8.0
92,2006-04-03,6.0
93,2006-04-04,5.5
94,2006-04-05,6.0
95,2006-04-06,4.5
96,2006-04-07,5.5
97,2006-04-08,4.5
98,2006-04-09,5.0
99,2006-04-10,4.56605351170569
100,2006-04-11,3.5
101,2006-04-12,0.7
102,2006-04-13,1.04278980446927
103,2006-04-14,1.8891061452514
104,2006-04-15,2.96586941340782
105,2006-04-16,4.0
106,2006-04-17,5.0
107,2006-04-18,6.0
108,2006-04-19,6.673076923076921
109,2006-04-20,7.0
110,2006-04-21,4.5
111,2006-04-22,5.5
112,2006-04-23,5.5
113,2006-04-24,5.5
114,2006-04-25,5.5
115,2006-04-26,5.5
116,2006-04-27,5.5
117,2006-04-28,5.5
118,2006-04-29,5.0
119,2006-04-30,4.5
120,2006-05-01,7.5
121,2006-05-02,4.0
122,2006-05-03,4.5
123,2006-05-04,4.25
124,2006-05-05,4.0
125,2006-05-06,5.5
126,2006-05-07,4.75
127,2006-05-08,4.0
128,2006-05-09,4.5
129,2006-05-10,3.46296296296296
130,2006-05-11,1.53703703703704
131,2006-05-12,0.5
132,2006-05-13,6.0
133,2006-05-14,4.5
134,2006-05-15,5.0
135,2006-05-16,5.5
136,2006-05-17,5.5
137,2006-05-18,5.5
138,2006-05-19,5.5
139,2006-05-20,5.5
140,2006-05-21,4.5
141,2006-05-22,5.0
142,2006-05-23,5.5
143,2006-05-24,5.5
144,2006-05-25,5.5
145,2006-05-26,5.5
146,2006-05-27,5.5
147,2006-05-28,5.5
148,2006-05-29,5.0
149,2006-05-30,5.5
150,2006-05-31,4.75
151,2006-06-01,4.0
152,2006-06-02,5.0
153,2006-06-03,5.0
154,2006-06-04,6.0
155,2006-06-05,5.0
156,2006-06-06,6.5
157,2006-06-07,5.0
158,2006-06-08,5.1691691691691695
159,2006-06-09,5.5605605605605595
160,2006-06-10,6.0
161,2006-06-11,6.601351351351349
162,2006-06-12,7.0
163,2006-06-13,5.5
164,2006-06-14,5.5
165,2006-06-15,5.5
166,2006-06-16,5.0
167,2006-06-17,4.5
168,2006-06-18,4.0
169,2006-06-19,6.0
170,2006-06-20,5.0
171,2006-06-21,4.32692307692308
172,2006-06-22,4.0
173,2006-06-23,4.5
174,2006-06-24,4.0
175,2006-06-25,3.0
176,2006-06-26,7.0
177,2006-06-27,5.0
178,2006-06-28,5.0
179,2006-06-29,5.0
180,2006-06-30,6.0
181,2006-07-01,6.0
182,2006-07-02,5.866379310344829
183,2006-07-03,5.5
184,2006-07-04,4.0
185,2006-07-05,4.5
186,2006-07-06,5.24673913043478
187,2006-07-07,6.0
188,2006-07-08,6.65
189,2006-07-09,7.0
190,2006-07-10,5.5
191,2006-07-11,5.5
192,2006-07-12,5.5
193,2006-07-13,5.0
194,2006-07-14,4.0
195,2006-07-15,6.0
196,2006-07-16,4.5
197,2006-07-17,5.0
198,2006-07-18,5.5
199,2006-07-19,5.35714285714286
200,2006-07-20,5.0
201,2006-07-21,4.0
202,2006-07-22,6.0
203,2006-07-23,4.5
204,2006-07-24,5.5
205,2006-07-25,5.0
206,2006-07-26,4.66346153846154
207,2006-07-27,4.5
208,2006-07-28,5.0
209,2006-07-29,6.0
210,2006-07-30,4.5
211,2006-07-31,5.5
212,2006-08-01,4.0
213,2006-08-02,4.0
214,2006-08-03,4.0
215,2006-08-04,4.0
216,2006-08-05,5.5
217,2006-08-06,5.0
218,2006-08-07,6.0
219,2006-08-08,5.5
220,2006-08-09,5.0
221,2006-08-10,4.0
222,2006-08-11,4.25
223,2006-08-12,4.5
224,2006-08-13,4.5
225,2006-08-14,4.5
226,2006-08-15,4.5
227,2006-08-16,4.5
228,2006-08-17,4.5
229,2006-08-18,5.0
230,2006-08-19,5.5
231,2006-08-20,4.0
232,2006-08-21,7.0
233,2006-08-22,7.0
234,2006-08-23,6.25
235,2006-08-24,5.5
236,2006-08-25,5.5
237,2006-08-26,5.0
238,2006-08-27,5.0
239,2006-08-28,6.0
240,2006-08-29,5.0
241,2006-08-30,4.32692307692308
242,2006-08-31,4.0
243,2006-09-01,5.0
244,2006-09-02,4.5
245,2006-09-03,5.5
246,2006-09-04,4.0
247,2006-09-05,5.0
248,2006-09-06,4.5
249,2006-09-07,6.0
250,2006-09-08,5.0
251,2006-09-09,4.0
252,2006-09-10,5.0
253,2006-09-11,3.5
254,2006-09-12,4.5
255,2006-09-13,5.75
256,2006-09-14,6.5
257,2006-09-15,6.5
258,2006-09-16,6.5
259,2006-09-17,4.0
260,2006-09-18,4.46875
261,2006-09-19,5.5
262,2006-09-20,6.53125
263,2006-09-21,7.0
264,2006-09-22,4.5
265,2006-09-23,4.734375
266,2006-09-24,5.25
267,2006-09-25,5.765625
268,2006-09-26,6.0
269,2006-09-27,5.83653846153846
270,2006-09-28,5.5
271,2006-09-29,5.0
272,2006-09-30,4.5
273,2006-10-01,6.0
274,2006-10-02,7.0
275,2006-10-03,6.0
276,2006-10-04,5.0
277,2006-10-05,5.13362068965517
278,2006-10-06,5.5
279,2006-10-07,7.0
280,2006-10-08,5.0
281,2006-10-09,4.5
282,2006-10-10,6.0
283,2006-10-11,3.0
284,2006-10-12,4.0
285,2006-10-13,5.5
286,2006-10-14,4.0
287,2006-10-15,1.0
288,2006-10-16,0.8
289,2006-10-17,5.0
290,2006-10-18,4.67307692307692
291,2006-10-19,4.0
292,2006-10-20,3.0
293,2006-10-21,4.0
294,2006-10-22,3.0
295,2006-10-23,4.0
296,2006-10-24,4.5016835016835
297,2006-10-25,4.861952861952861
298,2006-10-26,5.0
299,2006-10-27,4.0
300,2006-10-28,6.0
301,2006-10-29,4.5
302,2006-10-30,5.0
303,2006-10-31,5.5
304,2006-11-01,5.5
305,2006-11-02,5.5
306,2006-11-03,6.0
307,2006-11-04,6.8967391304347805
308,2006-11-05,7.5
309,2006-11-06,5.5
310,2006-11-07,7.0
311,2006-11-08,4.5
312,2006-11-09,5.5
313,2006-11-10,4.0
314,2006-11-11,2.5
315,2006-11-12,5.0
316,2006-11-13,2.5
317,2006-11-14,3.0
318,2006-11-15,3.3365384615384603
319,2006-11-16,3.5
320,2006-11-17,3.0
321,2006-11-18,3.5
322,2006-11-19,3.75084175084175
323,2006-11-20,3.9309764309764303
324,2006-11-21,4.0
325,2006-11-22,3.5
326,2006-11-23,3.0
327,2006-11-24,3.0
328,2006-11-25,3.0
329,2006-11-26,2.5
330,2006-11-27,3.0
331,2006-11-28,3.0
332,2006-11-29,4.296296296296299
333,2006-11-30,6.703703703703701
334,2006-12-01,8.0
335,2006-12-02,4.0
336,2006-12-03,6.0
337,2006-12-04,5.0
338,2006-12-05,4.0
339,2006-12-06,7.0
340,2006-12-07,6.481481481481481
341,2006-12-08,5.518518518518519
342,2006-12-09,5.0
343,2006-12-10,6.5
344,2006-12-11,2.0
345,2006-12-12,6.0
346,2006-12-13,5.0
347,2006-12-14,5.5
348,2006-12-15,5.0
349,2006-12-16,4.0
350,2006-12-17,5.206521739130429
351,2006-12-18,7.0
352,2006-12-19,8.0
353,2006-12-20,5.0
354,2006-12-21,4.26724137931035
355,2006-12-22,4.0
356,2006-12-23,6.0
357,2006-12-24,4.5
358,2006-12-25,5.5
359,2006-12-26,5.0
360,2006-12-27,7.5
361,2006-12-28,5.5
362,2006-12-29,7.0
363,2006-12-30,9.5
364,2006-12-31,4.0
365,2007-01-01,5.0
366,2007-01-02,9.0
367,2007-01-03,5.5
368,2007-01-04,5.628378378378379
369,2007-01-05,6.0
370,2007-01-06,8.0
371,2007-01-07,6.25
372,2007-01-08,4.5
373,2007-01-09,5.5
374,2007-01-10,4.5
375,2007-01-11,1.2
376,2007-01-12,8.0
377,2007-01-13,4.0
378,2007-01-14,3.0
379,2007-01-15,5.0
380,2007-01-16,7.0
381,2007-01-17,7.0
382,2007-01-18,7.0
383,2007-01-19,8.0
384,2007-01-20,7.0
385,2007-01-21,4.0
386,2007-01-22,6.0
387,2007-01-23,7.0
388,2007-01-24,6.71428571428571
389,2007-01-25,6.0
390,2007-01-26,4.0
391,2007-01-27,5.0
392,2007-01-28,4.5
393,2007-01-29,5.5
394,2007-01-30,7.5
395,2007-01-31,6.75
396,2007-02-01,6.0
397,2007-02-02,6.0
398,2007-02-03,5.0
399,2007-02-04,6.25
400,2007-02-05,7.5
401,2007-02-06,7.5
402,2007-02-07,6.428571428571429
403,2007-02-08,5.0
404,2007-02-09,4.54642857142857
405,2007-02-10,4.0
406,2007-02-11,1.5
407,2007-02-12,3.90140845070423
408,2007-02-13,7.0
409,2007-02-14,8.0
410,2007-02-15,5.0
411,2007-02-16,4.0
412,2007-02-17,6.5
413,2007-02-18,4.5
414,2007-02-19,5.0
415,2007-02-20,5.5
416,2007-02-21,5.0
417,2007-02-22,7.5
418,2007-02-23,8.0
419,2007-02-24,7.0
420,2007-02-25,4.0
421,2007-02-26,5.0
422,2007-02-27,6.0
423,2007-02-28,5.8326947637292506
424,2007-03-01,5.443167305236269
425,2007-03-02,5.0
426,2007-03-03,4.5
427,2007-03-04,5.5
428,2007-03-05,4.5
429,2007-03-06,4.5
430,2007-03-07,5.25
431,2007-03-08,6.0
432,2007-03-09,5.5
433,2007-03-10,5.5
434,2007-03-11,2.0
435,2007-03-12,7.5
436,2007-03-13,6.0
437,2007-03-14,5.5
438,2007-03-15,4.0
439,2007-03-16,5.0
440,2007-03-17,6.0
441,2007-03-18,4.5
442,2007-03-19,5.0
443,2007-03-20,5.5
444,2007-03-21,7.5
445,2007-03-22,6.5
446,2007-03-23,4.0
447,2007-03-24,6.0
448,2007-03-25,4.5
449,2007-03-26,5.0
450,2007-03-27,5.5
451,2007-03-28,7.5
452,2007-03-29,7.0
453,2007-03-30,6.0
454,2007-03-31,4.0
455,2007-04-01,7.5
456,2007-04-02,4.0
457,2007-04-03,4.0
458,2007-04-04,7.5
459,2007-04-05,5.0
460,2007-04-06,5.0
461,2007-04-07,5.0
462,2007-04-08,4.5
463,2007-04-09,6.0
464,2007-04-10,5.5
465,2007-04-11,1.7
466,2007-04-12,7.0
467,2007-04-13,4.5
468,2007-04-14,5.0
469,2007-04-15,4.0
470,2007-04-16,6.0
471,2007-04-17,5.0
472,2007-04-18,7.5
473,2007-04-19,5.0
474,2007-04-20,8.0
475,2007-04-21,7.0
476,2007-04-22,4.0
477,2007-04-23,5.0
478,2007-04-24,6.0
479,2007-04-25,7.5
480,2007-04-26,5.0
481,2007-04-27,7.0
482,2007-04-28,8.0
483,2007-04-29,4.0
484,2007-04-30,5.0
485,2007-05-01,4.0
486,2007-05-02,6.0
487,2007-05-03,6.0
488,2007-05-04,6.0
489,2007-05-05,5.5
490,2007-05-06,5.5
491,2007-05-07,4.0
492,2007-05-08,4.5
493,2007-05-09,5.0
494,2007-05-10,4.0
495,2007-05-11,1.8
496,2007-05-12,8.0
497,2007-05-13,6.5
498,2007-05-14,7.0
499,2007-05-15,6.5
500,2007-05-16,7.0
501,2007-05-17,4.0
502,2007-05-18,5.0
503,2007-05-19,6.0
504,2007-05-20,6.0
505,2007-05-21,7.0
506,2007-05-22,8.0
507,2007-05-23,7.5
508,2007-05-24,5.0
509,2007-05-25,6.0
510,2007-05-26,4.5
511,2007-05-27,4.0
512,2007-05-28,4.275
513,2007-05-29,5.0
514,2007-05-30,7.5
515,2007-05-31,7.0
516,2007-06-01,6.0
517,2007-06-02,7.0
518,2007-06-03,6.0
519,2007-06-04,6.5
520,2007-06-05,5.0
521,2007-06-06,7.0
522,2007-06-07,6.16071428571429
523,2007-06-08,5.0
524,2007-06-09,4.5
525,2007-06-10,6.0
526,2007-06-11,6.0
527,2007-06-12,6.5
528,2007-06-13,7.0
529,2007-06-14,5.5
530,2007-06-15,4.5
531,2007-06-16,5.0
532,2007-06-17,5.0
533,2007-06-18,6.0
534,2007-06-19,5.0
535,2007-06-20,7.5
536,2007-06-21,7.0
537,2007-06-22,6.0
538,2007-06-23,4.0
539,2007-06-24,3.5
540,2007-06-25,6.5
541,2007-06-26,5.0
542,2007-06-27,7.5
543,2007-06-28,5.5
544,2007-06-29,5.0
545,2007-06-30,5.0
546,2007-07-01,5.0
547,2007-07-02,5.0
548,2007-07-03,5.0
549,2007-07-04,7.0
550,2007-07-05,8.0
551,2007-07-06,4.5
552,2007-07-07,4.7592592592592595
553,2007-07-08,5.2407407407407405
554,2007-07-09,5.5
555,2007-07-10,3.5
556,2007-07-11,7.5
557,2007-07-12,7.0
558,2007-07-13,5.0
559,2007-07-14,6.0
560,2007-07-15,4.0
561,2007-07-16,5.0
562,2007-07-17,5.5
563,2007-07-18,5.0
564,2007-07-19,4.0
565,2007-07-20,4.5
566,2007-07-21,4.0
567,2007-07-22,3.5
568,2007-07-23,6.5
569,2007-07-24,5.0
570,2007-07-25,7.5
571,2007-07-26,4.5
572,2007-07-27,5.0
573,2007-07-28,5.5
574,2007-07-29,4.5
575,2007-07-30,5.5
576,2007-07-31,5.0
577,2007-08-01,7.0
578,2007-08-02,4.5
579,2007-08-03,4.5
580,2007-08-04,6.0
581,2007-08-05,7.0
582,2007-08-06,5.0
583,2007-08-07,5.0
584,2007-08-08,5.0
585,2007-08-09,5.5
586,2007-08-10,5.5
587,2007-08-11,5.0
588,2007-08-12,6.5
589,2007-08-13,5.0
590,2007-08-14,6.5
591,2007-08-15,5.0
592,2007-08-16,4.5
593,2007-08-17,5.0
594,2007-08-18,5.5
595,2007-08-19,7.0
596,2007-08-20,4.0
597,2007-08-21,6.0
598,2007-08-22,6.0
599,2007-08-23,6.0
600,2007-08-24,5.0
601,2007-08-25,4.5
602,2007-08-26,3.5
603,2007-08-27,5.0
604,2007-08-28,5.0
605,2007-08-29,7.5
606,2007-08-30,4.5
607,2007-08-31,5.0
608,2007-09-01,8.0
609,2007-09-02,7.5
610,2007-09-03,5.0
611,2007-09-04,6.0
612,2007-09-05,7.5
613,2007-09-06,5.5
614,2007-09-07,5.0
615,2007-09-08,4.0
616,2007-09-09,3.5
617,2007-09-10,5.0
618,2007-09-11,4.0
619,2007-09-12,5.0
620,2007-09-13,4.0
621,2007-09-14,4.5
622,2007-09-15,4.0
623,2007-09-16,4.5
624,2007-09-17,5.5
625,2007-09-18,6.0
626,2007-09-19,4.5
627,2007-09-20,5.0
628,2007-09-21,5.5
629,2007-09-22,4.5
630,2007-09-23,4.0
631,2007-09-24,5.0
632,2007-09-25,5.5
633,2007-09-26,4.5
634,2007-09-27,5.5
635,2007-09-28,4.0
636,2007-09-29,6.0
637,2007-09-30,4.0
638,2007-10-01,4.75
639,2007-10-02,5.5
640,2007-10-03,4.0
641,2007-10-04,6.0
642,2007-10-05,4.5
643,2007-10-06,4.0
644,2007-10-07,5.5
645,2007-10-08,5.25
646,2007-10-09,5.0
647,2007-10-10,6.0
648,2007-10-11,6.0
649,2007-10-12,8.0
650,2007-10-13,4.5
651,2007-10-14,4.0
652,2007-10-15,5.0
653,2007-10-16,6.0
654,2007-10-17,4.5
655,2007-10-18,5.0
656,2007-10-19,5.5
657,2007-10-20,5.0
658,2007-10-21,4.0
659,2007-10-22,5.0
660,2007-10-23,4.0
661,2007-10-24,4.5
662,2007-10-25,4.0
663,2007-10-26,3.0
664,2007-10-27,6.5
665,2007-10-28,4.0
666,2007-10-29,5.5
667,2007-10-30,6.0
668,2007-10-31,2.0
669,2007-11-01,5.0
670,2007-11-02,5.0
671,2007-11-03,4.0
672,2007-11-04,5.0
673,2007-11-05,5.5
674,2007-11-06,6.0
675,2007-11-07,7.0
676,2007-11-08,4.0
677,2007-11-09,4.25
678,2007-11-10,4.5
679,2007-11-11,4.5
680,2007-11-12,7.0
681,2007-11-13,5.5
682,2007-11-14,7.0
683,2007-11-15,7.5
684,2007-11-16,5.0
685,2007-11-17,8.0
686,2007-11-18,4.0
687,2007-11-19,5.0
688,2007-11-20,6.0
689,2007-11-21,5.5
690,2007-11-22,5.0
691,2007-11-23,6.0
692,2007-11-24,3.5
693,2007-11-25,4.5
694,2007-11-26,5.0
695,2007-11-27,5.5
696,2007-11-28,6.0
697,2007-11-29,6.5
698,2007-11-30,7.0
699,2007-12-01,6.0
700,2007-12-02,5.5
701,2007-12-03,5.0
702,2007-12-04,5.5
703,2007-12-05,5.0
704,2007-12-06,5.0
705,2007-12-07,4.0
706,2007-12-08,3.5
707,2007-12-09,5.5
708,2007-12-10,4.0
709,2007-12-11,5.0
710,2007-12-12,7.5
711,2007-12-13,6.5
712,2007-12-14,7.0
713,2007-12-15,6.5
714,2007-12-16,4.5
715,2007-12-17,5.0
716,2007-12-18,5.5
717,2007-12-19,7.0
718,2007-12-20,7.5
719,2007-12-21,4.0
720,2007-12-22,6.0
721,2007-12-23,4.5
722,2007-12-24,5.0
723,2007-12-25,5.5
724,2007-12-26,7.5
725,2007-12-27,7.0
726,2007-12-28,8.0
727,2007-12-29,5.0
728,2007-12-30,4.0
729,2007-12-31,5.25
730,2008-01-01,6.5
731,2008-01-02,5.0
732,2008-01-03,7.5
733,2008-01-04,6.5
734,2008-01-05,6.5
735,2008-01-06,6.5
736,2008-01-07,5.5
737,2008-01-08,6.5
738,2008-01-09,6.0
739,2008-01-10,6.0
740,2008-01-11,6.0
741,2008-01-12,4.75
742,2008-01-13,3.5
743,2008-01-14,6.5
744,2008-01-15,7.0
745,2008-01-16,7.5
746,2008-01-17,8.0
747,2008-01-18,5.0
748,2008-01-19,7.0
749,2008-01-20,5.0
750,2008-01-21,7.0
751,2008-01-22,7.5
752,2008-01-23,8.0
753,2008-01-24,7.0
754,2008-01-25,7.5
755,2008-01-26,5.0
756,2008-01-27,4.0
757,2008-01-28,5.0
758,2008-01-29,6.0
759,2008-01-30,7.5
760,2008-01-31,8.0
761,2008-02-01,6.0
762,2008-02-02,7.0
763,2008-02-03,4.0
764,2008-02-04,7.5
765,2008-02-05,7.0
766,2008-02-06,7.0
767,2008-02-07,5.0
768,2008-02-08,8.0
769,2008-02-09,5.0
770,2008-02-10,4.0
771,2008-02-11,6.5
772,2008-02-12,7.0
773,2008-02-13,7.0
774,2008-02-14,7.0
775,2008-02-15,7.0
776,2008-02-16,6.5
777,2008-02-17,4.0
778,2008-02-18,5.0
779,2008-02-19,6.0
780,2008-02-20,8.0
781,2008-02-21,7.0
782,2008-02-22,7.5
783,2008-02-23,5.0
784,2008-02-24,4.5
785,2008-02-25,5.5
786,2008-02-26,5.0
787,2008-02-27,6.5
788,2008-02-28,7.0
789,2008-02-29,6.5
790,2008-03-01,5.0
791,2008-03-02,4.5
792,2008-03-03,5.0
793,2008-03-04,8.0
794,2008-03-05,6.5
795,2008-03-06,6.5
796,2008-03-07,6.5
797,2008-03-08,7.0
798,2008-03-09,6.5
799,2008-03-10,5.0
800,2008-03-11,7.0
801,2008-03-12,7.0
802,2008-03-13,7.0
803,2008-03-14,6.5
804,2008-03-15,5.0
805,2008-03-16,4.0
806,2008-03-17,5.0
807,2008-03-18,6.0
808,2008-03-19,7.5
809,2008-03-20,7.0
810,2008-03-21,5.5
811,2008-03-22,4.490384615384619
812,2008-03-23,4.0
813,2008-03-24,5.0
814,2008-03-25,6.0
815,2008-03-26,8.0
816,2008-03-27,7.5
817,2008-03-28,7.0
818,2008-03-29,8.0
819,2008-03-30,6.5
820,2008-03-31,7.0
821,2008-04-01,4.0
822,2008-04-02,5.0
823,2008-04-03,6.0
824,2008-04-04,7.0
825,2008-04-05,4.0
826,2008-04-06,7.5
827,2008-04-07,7.0
828,2008-04-08,6.0
829,2008-04-09,5.0
830,2008-04-10,6.0
831,2008-04-11,6.5
832,2008-04-12,7.5
833,2008-04-13,7.0
834,2008-04-14,7.5
835,2008-04-15,8.0
836,2008-04-16,6.5
837,2008-04-17,7.0
838,2008-04-18,6.5
839,2008-04-19,7.5
840,2008-04-20,8.0
841,2008-04-21,7.0
842,2008-04-22,7.5
843,2008-04-23,6.5
844,2008-04-24,7.0
845,2008-04-25,6.5
846,2008-04-26,7.5
847,2008-04-27,4.0
848,2008-04-28,5.0
849,2008-04-29,6.0
850,2008-04-30,5.75
851,2008-05-01,5.5
852,2008-05-02,5.5
853,2008-05-03,7.5
854,2008-05-04,7.5
855,2008-05-05,5.0
856,2008-05-06,7.0
857,2008-05-07,6.5
858,2008-05-08,7.0
859,2008-05-09,7.0
860,2008-05-10,4.5
861,2008-05-11,7.5
862,2008-05-12,7.0
863,2008-05-13,6.5
864,2008-05-14,7.5
865,2008-05-15,8.0
866,2008-05-16,7.0
867,2008-05-17,7.5
868,2008-05-18,6.5
869,2008-05-19,7.0
870,2008-05-20,6.5
871,2008-05-21,7.0
872,2008-05-22,7.5
873,2008-05-23,8.0
874,2008-05-24,7.5
875,2008-05-25,5.0
876,2008-05-26,6.5
877,2008-05-27,7.0
878,2008-05-28,6.5
879,2008-05-29,4.5
880,2008-05-30,6.0
881,2008-05-31,6.303879310344829
882,2008-06-01,6.5
883,2008-06-02,6.8125
884,2008-06-03,7.0
885,2008-06-04,4.0
886,2008-06-05,6.0
887,2008-06-06,6.0
888,2008-06-07,4.0
889,2008-06-08,6.5
890,2008-06-09,6.5
891,2008-06-10,5.0
892,2008-06-11,8.0
893,2008-06-12,6.5
894,2008-06-13,7.5
895,2008-06-14,4.0
896,2008-06-15,4.5
897,2008-06-16,5.0
898,2008-06-17,5.5
899,2008-06-18,6.5
900,2008-06-19,7.0
901,2008-06-20,5.0
902,2008-06-21,6.5
903,2008-06-22,4.0
904,2008-06-23,6.0
905,2008-06-24,5.0
906,2008-06-25,6.5
907,2008-06-26,7.0
908,2008-06-27,5.0
909,2008-06-28,6.5
910,2008-06-29,4.5
911,2008-06-30,5.75
912,2008-07-01,7.0
913,2008-07-02,7.0
914,2008-07-03,8.0
915,2008-07-04,5.0
916,2008-07-05,7.5
917,2008-07-06,7.0
918,2008-07-07,6.0
919,2008-07-08,7.5
920,2008-07-09,4.0
921,2008-07-10,5.5
922,2008-07-11,7.0
923,2008-07-12,4.0
924,2008-07-13,4.5
925,2008-07-14,5.0
926,2008-07-15,5.5
927,2008-07-16,7.5
928,2008-07-17,8.0
929,2008-07-18,7.0
930,2008-07-19,7.5
931,2008-07-20,6.5
932,2008-07-21,7.0
933,2008-07-22,6.5
934,2008-07-23,7.5
935,2008-07-24,7.0
936,2008-07-25,8.0
937,2008-07-26,7.5
938,2008-07-27,4.5
939,2008-07-28,5.0
940,2008-07-29,5.5
941,2008-07-30,6.5
942,2008-07-31,6.5
943,2008-08-01,6.5
944,2008-08-02,7.5
945,2008-08-03,5.0
946,2008-08-04,6.0
947,2008-08-05,7.0
948,2008-08-06,6.5
949,2008-08-07,5.0
950,2008-08-08,7.0
951,2008-08-09,5.0
952,2008-08-10,4.5
953,2008-08-11,5.0
954,2008-08-12,5.0
955,2008-08-13,5.0
956,2008-08-14,6.0
957,2008-08-15,5.0
958,2008-08-16,5.0
959,2008-08-17,5.0
960,2008-08-18,5.0
961,2008-08-19,6.5
962,2008-08-20,5.0
963,2008-08-21,4.5
964,2008-08-22,5.5
965,2008-08-23,5.68353767942584
966,2008-08-24,5.767942583732059
967,2008-08-25,5.84337619617225
968,2008-08-26,6.0
969,2008-08-27,6.5
970,2008-08-28,7.0
971,2008-08-29,5.0
972,2008-08-30,6.5
973,2008-08-31,3.5
974,2008-09-01,8.0
975,2008-09-02,5.0
976,2008-09-03,3.5
977,2008-09-04,6.5
978,2008-09-05,8.0
979,2008-09-06,7.0
980,2008-09-07,7.0
981,2008-09-08,6.5
982,2008-09-09,6.0
983,2008-09-10,5.0
984,2008-09-11,6.5
985,2008-09-12,6.0
986,2008-09-13,6.5
987,2008-09-14,4.5
988,2008-09-15,5.5
989,2008-09-16,5.0
990,2008-09-17,5.138047138047139
991,2008-09-18,5.4983164983165
992,2008-09-19,6.0
993,2008-09-20,7.0
994,2008-09-21,4.0
995,2008-09-22,5.0
996,2008-09-23,6.0
997,2008-09-24,7.5
998,2008-09-25,7.33653846153846
999,2008-09-26,7.0
1000,2008-09-27,6.5
1001,2008-09-28,4.0
1002,2008-09-29,5.0
1003,2008-09-30,4.87037037037037
1004,2008-10-01,4.62962962962963
1005,2008-10-02,4.5
1006,2008-10-03,5.5
1007,2008-10-04,7.0
1008,2008-10-05,5.0
1009,2008-10-06,6.5
1010,2008-10-07,6.0
1011,2008-10-08,4.0
1012,2008-10-09,6.5
1013,2008-10-10,5.5
1014,2008-10-11,7.0
1015,2008-10-12,7.5
1016,2008-10-13,7.0
1017,2008-10-14,6.5
1018,2008-10-15,5.0
1019,2008-10-16,7.0
1020,2008-10-17,7.5
1021,2008-10-18,8.0
1022,2008-10-19,6.5
1023,2008-10-20,7.0
1024,2008-10-21,6.5
1025,2008-10-22,4.5
1026,2008-10-23,5.0
1027,2008-10-24,5.5
1028,2008-10-25,5.0
1029,2008-10-26,4.0
1030,2008-10-27,5.0
1031,2008-10-28,6.0
1032,2008-10-29,5.0
1033,2008-10-30,4.0
1034,2008-10-31,4.13804713804714
1035,2008-11-01,4.4983164983165
1036,2008-11-02,5.0
1037,2008-11-03,6.0
1038,2008-11-04,6.5
1039,2008-11-05,6.5
1040,2008-11-06,5.0
1041,2008-11-07,7.5
1042,2008-11-08,4.5
1043,2008-11-09,7.0
1044,2008-11-10,5.0
1045,2008-11-11,6.5
1046,2008-11-12,6.5
1047,2008-11-13,7.0
1048,2008-11-14,8.0
1049,2008-11-15,7.5
1050,2008-11-16,6.5
