,date,price
0,2006-01-01,734.0
1,2006-01-02,734.0
2,2006-01-03,893.0
3,2006-01-04,727.7222222222223
4,2006-01-05,420.77777777777777
5,2006-01-06,255.5
6,2006-01-07,749.2592592592594
7,2006-01-08,1666.2407407407406
8,2006-01-09,2160.0
9,2006-01-10,1455.0
10,2006-01-11,750.0
11,2006-01-12,926.644
12,2006-01-13,1347.8719999999996
13,2006-01-14,1850.628
14,2006-01-15,2271.856
15,2006-01-16,2448.5
16,2006-01-17,1989.0
17,2006-01-18,840.0
18,2006-01-19,2031.0
19,2006-01-20,2735.0
20,2006-01-21,2752.0334008236573
21,2006-01-22,2760.62781152294
22,2006-01-23,2763.0
23,2006-01-24,1659.0
24,2006-01-25,836.0
25,2006-01-26,1454.350710900474
26,2006-01-27,2224.0
27,2006-01-28,2501.5987361769353
28,2006-01-29,2700.1327014218014
29,2006-01-30,2776.0
30,2006-01-31,1979.0
31,2006-02-01,3013.0
32,2006-02-02,2169.0
33,2006-02-03,1768.0
34,2006-02-04,1430.7375389408096
35,2006-02-05,1254.0
36,2006-02-06,1257.0
37,2006-02-07,1242.2736
38,2006-02-08,1207.1568000000002
39,2006-02-09,1165.2432
40,2006-02-10,1130.1264
41,2006-02-11,1115.4
42,2006-02-12,1535.7
43,2006-02-13,1956.0
44,2006-02-14,1359.0
45,2006-02-15,893.0
46,2006-02-16,1563.0
47,2006-02-17,1773.0
48,2006-02-18,1772.1601712265026
49,2006-02-19,1769.0981202307835
50,2006-02-20,1763.0
51,2006-02-21,1436.0
52,2006-02-22,839.0
53,2006-02-23,2256.0
54,2006-02-24,2259.0
55,2006-02-25,2254.1449317968013
56,2006-02-26,2238.553151458137
57,2006-02-27,2210.6847953904044
58,2006-02-28,2169.0
59,2006-03-01,1937.0
60,2006-03-02,1992.0
61,2006-03-03,1546.0
62,2006-03-04,1045.0
63,2006-03-05,923.4
64,2006-03-06,927.348256025394
65,2006-03-07,940.7887680761819
66,2006-03-08,966.1151521142727
67,2006-03-09,1005.7210241015756
68,2006-03-10,1062.0
69,2006-03-11,1547.7
70,2006-03-12,2179.1541555550602
71,2006-03-13,2563.0
72,2006-03-14,2527.245689304926
73,2006-03-15,2422.602489720963
74,2006-03-16,2253.0
75,2006-03-17,1638.0
76,2006-03-18,1733.0
77,2006-03-19,1942.0
78,2006-03-20,2151.0
79,2006-03-21,2246.0
80,2006-03-22,1263.0
81,2006-03-23,549.0
82,2006-03-24,569.8588869756653
83,2006-03-25,625.9653636740873
84,2006-03-26,707.6141537524063
85,2006-03-27,805.0999808677625
86,2006-03-28,908.7175686772957
87,2006-03-29,1008.761640838146
88,2006-03-30,1095.5269210074532
89,2006-03-31,1159.3081328423582
90,2006-04-01,1190.4
91,2006-04-02,1197.3011902977426
92,2006-04-03,1201.327645459002
93,2006-04-04,1212.0
94,2006-04-05,2769.0
95,2006-04-06,2642.503561193527
96,2006-04-07,2318.176163182738
97,2006-04-08,1878.7606835805802
98,2006-04-09,1407.0
99,2006-04-10,805.5
100,2006-04-11,696.9743507056327
101,2006-04-12,643.2575318042453
102,2006-04-13,564.0
103,2006-04-14,384.0
104,2006-04-15,710.9259259259259
105,2006-04-16,1318.074074074074
106,2006-04-17,1645.0
107,2006-04-18,108.0
108,2006-04-19,34.6
109,2006-04-20,48.0
110,2006-04-21,57.0
111,2006-04-22,459.1006695950887
112,2006-04-23,1305.9005156896858
113,2006-04-24,2104.0
114,2006-04-25,2670.0
115,2006-04-26,1659.6
116,2006-04-27,2079.4034908160465
117,2006-04-28,2529.0
118,2006-04-29,2578.8160163270277
119,2006-04-30,2608.9080081635143
120,2006-05-01,2619.0
121,2006-05-02,2139.1111111111113
122,2006-05-03,1247.8888888888887
123,2006-05-04,768.0
124,2006-05-05,2202.0
125,2006-05-06,205.0
126,2006-05-07,504.18518518518533
127,2006-05-08,1059.8148148148148
128,2006-05-09,1359.0
129,2006-05-10,1253.0
130,2006-05-11,1259.5177190438592
131,2006-05-12,1280.1931571315772
132,2006-05-13,1316.7097356973657
133,2006-05-14,1370.750876175436
134,2006-05-15,1444.0
135,2006-05-16,1782.0
136,2006-05-17,631.0
137,2006-05-18,1527.0
138,2006-05-19,2601.0
139,2006-05-20,2067.703703703704
140,2006-05-21,1077.2962962962963
141,2006-05-22,544.0
142,2006-05-23,2055.0
143,2006-05-24,474.4
144,2006-05-25,385.0
145,2006-05-26,648.125
146,2006-05-27,1227.0
147,2006-05-28,1805.875
148,2006-05-29,2069.0
149,2006-05-30,1758.0
150,2006-05-31,554.6
151,2006-06-01,2704.0
152,2006-06-02,2239.0
153,2006-06-03,2153.0
154,2006-06-04,1613.5201796869517
155,2006-06-05,752.0934231768091
156,2006-06-06,302.0
157,2006-06-07,518.71875
158,2006-06-08,995.5
159,2006-06-09,1472.28125
160,2006-06-10,1689.0
161,2006-06-11,837.5
162,2006-06-12,781.8896351662137
163,2006-06-13,765.0
164,2006-06-14,1196.2
165,2006-06-15,1716.0
166,2006-06-16,1686.0
167,2006-06-17,1316.1318016417026
168,2006-06-18,680.6492341541847
169,2006-06-19,343.5
170,2006-06-20,356.5
171,2006-06-21,397.0
172,2006-06-22,1244.0
173,2006-06-23,1230.0
174,2006-06-24,1261.111111111111
175,2006-06-25,1318.888888888889
176,2006-06-26,1350.0
177,2006-06-27,248.5
178,2006-06-28,307.9508434720376
179,2006-06-29,467.1525304161129
180,2006-06-30,697.3787956241694
181,2006-07-01,969.9033738881507
182,2006-07-02,1256.0
183,2006-07-03,1638.0
184,2006-07-04,1812.0
185,2006-07-05,1238.3
186,2006-07-06,664.6
187,2006-07-07,811.1851851851852
188,2006-07-08,1083.4148148148151
189,2006-07-09,1230.0
190,2006-07-10,1068.114840062926
191,2006-07-11,900.0
192,2006-07-12,888.171589025302
193,2006-07-13,877.5518402706789
194,2006-07-14,868.0608992352263
195,2006-07-15,859.6189114180381
196,2006-07-16,852.1460223182098
197,2006-07-17,845.562377434836
198,2006-07-18,839.7881222670113
199,2006-07-19,834.7434023138308
200,2006-07-20,830.3483630743889
201,2006-07-21,826.5231500477806
202,2006-07-22,823.1879087331006
203,2006-07-23,820.2627846294438
204,2006-07-24,817.6679232359048
205,2006-07-25,815.3234700515786
206,2006-07-26,813.1495705755599
207,2006-07-27,811.0663703069437
208,2006-07-28,808.9940147448242
209,2006-07-29,806.8526493882965
210,2006-07-30,804.5624197364556
211,2006-07-31,802.0434712883957
212,2006-08-01,799.2159495432126
213,2006-08-02,796.0
214,2006-08-03,793.0
215,2006-08-04,1528.0
216,2006-08-05,2263.0
217,2006-08-06,1770.0
218,2006-08-07,1882.7777777777774
219,2006-08-08,2092.222222222222
220,2006-08-09,2205.0
221,2006-08-10,1486.75
222,2006-08-11,768.5
223,2006-08-12,1907.5
224,2006-08-13,1907.062741936268
225,2006-08-14,1905.6097491067308
226,2006-08-15,1902.929193553876
227,2006-08-16,1898.8092473201918
228,2006-08-17,1893.0380824481658
229,2006-08-18,1885.4038709802874
230,2006-08-19,1875.6947849590435
231,2006-08-20,1863.698996426922
232,2006-08-21,1849.2046774264115
233,2006-08-22,1832.0
234,2006-08-23,1545.3423835103667
235,2006-08-24,1268.0
236,2006-08-25,1286.7199999999998
237,2006-08-26,1331.36
238,2006-08-27,1384.64
239,2006-08-28,1429.28
240,2006-08-29,1448.0
241,2006-08-30,708.5
242,2006-08-31,1797.0
243,2006-09-01,3247.0
244,2006-09-02,1992.0
245,2006-09-03,1895.0
246,2006-09-04,1861.3538575667656
247,2006-09-05,1848.0
248,2006-09-06,2115.0
249,2006-09-07,2086.2143051828243
250,2006-09-08,2001.4048138208652
251,2006-09-09,1862.8929155484734
252,2006-09-10,1673.0
253,2006-09-11,1093.5
254,2006-09-12,1534.25
255,2006-09-13,1975.0
256,2006-09-14,1608.0
257,2006-09-15,1508.0
258,2006-09-16,1340.9063576774524
259,2006-09-17,1151.8976232831706
260,2006-09-18,1062.0
261,2006-09-19,1088.0
262,2006-09-20,795.5
263,2006-09-21,1554.0
264,2006-09-22,1545.6421211612424
265,2006-09-23,1518.206363483727
266,2006-09-24,1468.149545225591
267,2006-09-25,1391.9284846449698
268,2006-09-26,1286.0
269,2006-09-27,638.5
270,2006-09-28,1260.0
271,2006-09-29,1550.0
272,2006-09-30,2017.509708737864
273,2006-10-01,2322.0
274,2006-10-02,2064.0
275,2006-10-03,1929.0
276,2006-10-04,1410.0
277,2006-10-05,497.0
278,2006-10-06,545.6070658075421
279,2006-10-07,675.0811974226259
280,2006-10-08,860.9017961339389
281,2006-10-09,1078.5482632301678
