,date,price
0,2006-01-01,1349.0
1,2006-01-02,1349.0
2,2006-01-03,985.0
3,2006-01-04,933.0
4,2006-01-05,930.6856148491879
5,2006-01-06,930.0
6,2006-01-07,964.0
7,2006-01-08,998.0
8,2006-01-09,824.0
9,2006-01-10,1396.4444444444446
10,2006-01-11,2459.555555555555
11,2006-01-12,3032.0
12,2006-01-13,1584.0
13,2006-01-14,1687.4444444444446
14,2006-01-15,1879.555555555556
15,2006-01-16,1983.0
16,2006-01-17,1579.0
17,2006-01-18,1532.0
18,2006-01-19,1574.0
19,2006-01-20,1438.0
20,2006-01-21,1408.0
21,2006-01-22,1422.0
22,2006-01-23,1448.0
23,2006-01-24,1462.0
24,2006-01-25,1360.0
25,2006-01-26,1919.5
26,2006-01-27,2479.0
27,2006-01-28,2287.063304037702
28,2006-01-29,1901.1266080754044
29,2006-01-30,1606.0
30,2006-01-31,1490.0
31,2006-02-01,1450.9183165800193
32,2006-02-02,1403.0
33,2006-02-03,1065.0
34,2006-02-04,1934.5
35,2006-02-05,2804.0
36,2006-02-06,907.0
37,2006-02-07,912.8359887535146
38,2006-02-08,933.0
39,2006-02-09,1717.0
40,2006-02-10,5194.725316256365
41,2006-02-11,8083.0
42,2006-02-12,6239.997708691656
43,2006-02-13,3228.0
44,2006-02-14,957.0
45,2006-02-15,1279.0
46,2006-02-16,1179.0
47,2006-02-17,1241.7267206477734
48,2006-02-18,1377.0
49,2006-02-19,1684.7732793522268
50,2006-02-20,1920.0
51,2006-02-21,1303.0
52,2006-02-22,1301.0
53,2006-02-23,1506.0
54,2006-02-24,1173.0
55,2006-02-25,1414.0
56,2006-02-26,1644.0606796116504
57,2006-02-27,1770.0
58,2006-02-28,1366.0
59,2006-03-01,1549.0
60,2006-03-02,1921.0
61,2006-03-03,1096.0
62,2006-03-04,1801.0
63,2006-03-05,1663.0
64,2006-03-06,950.0
65,2006-03-07,5340.0
66,2006-03-08,1178.0
67,2006-03-09,2231.3585092732997
68,2006-03-10,4238.0
69,2006-03-11,6612.0
70,2006-03-12,4468.267351471405
71,2006-03-13,2312.0
72,2006-03-14,2298.0
73,2006-03-15,1075.0
74,2006-03-16,1219.0
75,2006-03-17,1562.0
76,2006-03-18,1594.0
77,2006-03-19,1592.420731707317
78,2006-03-20,1587.0
79,2006-03-21,1412.0
80,2006-03-22,1522.0
81,2006-03-23,1252.0
82,2006-03-24,1094.0
83,2006-03-25,1405.0
84,2006-03-26,1634.203897338403
85,2006-03-27,1749.0
86,2006-03-28,1169.0
87,2006-03-29,1003.0
88,2006-03-30,1018.2751985488774
89,2006-03-31,1070.0
90,2006-04-01,2303.0
91,2006-04-02,1265.0
92,2006-04-03,1294.0
93,2006-04-04,1240.0
94,2006-04-05,1418.0
95,2006-04-06,1217.5
