2006-12-28,2007-02-08,supply
2007-12-12,2008-01-23,supply
2008-04-26,2008-06-07,supply
2008-12-25,2009-02-05,supply
2010-03-01,2010-04-12,supply
2010-12-12,2011-01-23,supply
2011-01-06,2011-02-17,supply
2011-12-03,2012-01-14,supply
2011-12-12,2012-01-23,supply
2012-11-10,2012-12-22,supply
2013-12-13,2014-01-24,supply
2014-02-10,2014-03-24,supply
2014-07-13,2014-08-24,supply
2014-12-30,2015-02-10,supply
2015-02-03,2015-03-17,supply
2015-02-23,2015-04-06,supply
2015-09-12,2015-10-24,supply
2017-02-22,2017-04-05,supply
2017-12-11,2018-01-22,supply
