,date,price
0,2006-01-01,600.0
1,2006-01-02,600.0
2,2006-01-03,600.0
3,2006-01-04,600.0
4,2006-01-05,600.0
5,2006-01-06,600.0
6,2006-01-07,549.484702093398
7,2006-01-08,512.302737520129
8,2006-01-09,490.0
9,2006-01-10,480.0
10,2006-01-11,500.0
11,2006-01-12,520.0
12,2006-01-13,480.0
13,2006-01-14,449.507855891176
14,2006-01-15,423.306899521815
15,2006-01-16,400.0
16,2006-01-17,380.0
17,2006-01-18,370.0
18,2006-01-19,350.0
19,2006-01-20,350.0
20,2006-01-21,360.0
21,2006-01-22,368.86334610472505
22,2006-01-23,376.653895274585
23,2006-01-24,380.0
24,2006-01-25,360.0
25,2006-01-26,352.857142857143
26,2006-01-27,350.0
27,2006-01-28,350.0
28,2006-01-29,350.0
29,2006-01-30,350.0
30,2006-01-31,340.0
31,2006-02-01,340.0
32,2006-02-02,340.0
33,2006-02-03,340.0
34,2006-02-04,340.0
35,2006-02-05,340.0
36,2006-02-06,340.0
37,2006-02-07,360.0
38,2006-02-08,350.0
39,2006-02-09,355.0
40,2006-02-10,360.0
41,2006-02-11,360.0
42,2006-02-12,360.0
43,2006-02-13,360.0
44,2006-02-14,360.0
45,2006-02-15,350.0
46,2006-02-16,340.0
47,2006-02-17,340.0
48,2006-02-18,342.592592592593
49,2006-02-19,347.407407407407
50,2006-02-20,350.0
51,2006-02-21,330.0
52,2006-02-22,340.0
53,2006-02-23,360.0
54,2006-02-24,363.43291003672005
55,2006-02-25,364.724602203182
56,2006-02-26,366.15399326805397
57,2006-02-27,370.0
58,2006-02-28,420.0
59,2006-03-01,420.0
60,2006-03-02,400.0
61,2006-03-03,440.0
62,2006-03-04,445.776672194583
63,2006-03-05,448.99944720840205
64,2006-03-06,450.0
65,2006-03-07,420.0
66,2006-03-08,440.0
67,2006-03-09,430.0
68,2006-03-10,460.0
69,2006-03-11,457.407407407407
70,2006-03-12,452.592592592593
71,2006-03-13,450.0
72,2006-03-14,450.0
73,2006-03-15,450.0
74,2006-03-16,450.0
75,2006-03-17,480.0
76,2006-03-18,477.407407407407
