,date,price
0,2006-01-01,435.0
1,2006-01-02,350.0
2,2006-01-03,290.0
3,2006-01-04,400.0
4,2006-01-05,458.6206896551725
5,2006-01-06,485.0
6,2006-01-07,475.0
7,2006-01-08,580.0
8,2006-01-09,585.0
9,2006-01-10,850.0
10,2006-01-11,900.0
11,2006-01-12,500.0
12,2006-01-13,491.6673021132003
13,2006-01-14,484.89164285938125
14,2006-01-15,479.5026859380776
15,2006-01-16,475.33009504882415
16,2006-01-17,472.2035338911557
17,2006-01-18,469.952666164607
18,2006-01-19,468.407155568713
19,2006-01-20,467.3966658030084
20,2006-01-21,466.750860567028
21,2006-01-22,466.29940356030676
22,2006-01-23,465.8719584823794
23,2006-01-24,465.2981890327808
24,2006-01-25,464.4077589110452
25,2006-01-26,463.0303318167082
26,2006-01-27,460.9955714493045
27,2006-01-28,458.1331415083685
28,2006-01-29,454.2727056934352
29,2006-01-30,449.24392770403955
30,2006-01-31,442.8764712397162
31,2006-02-01,435.0
32,2006-02-02,350.0
33,2006-02-03,300.0
34,2006-02-04,385.0
35,2006-02-05,385.0
36,2006-02-06,450.0
37,2006-02-07,529.1304347826086
38,2006-02-08,580.0
39,2006-02-09,585.0
40,2006-02-10,800.0
41,2006-02-11,915.0
42,2006-02-12,500.0
43,2006-02-13,330.0
44,2006-02-14,330.0
45,2006-02-15,325.0
46,2006-02-16,325.0
47,2006-02-17,300.0
48,2006-02-18,300.0
49,2006-02-19,300.0
50,2006-02-20,300.0
51,2006-02-21,280.0
52,2006-02-22,280.0
53,2006-02-23,280.0
54,2006-02-24,280.0
55,2006-02-25,285.0
56,2006-02-26,285.0
57,2006-02-27,285.0
58,2006-02-28,360.0
59,2006-03-01,435.0
60,2006-03-02,350.0
61,2006-03-03,300.0
62,2006-03-04,385.0
63,2006-03-05,460.0249003984064
64,2006-03-06,500.0
65,2006-03-07,475.0
66,2006-03-08,580.0
67,2006-03-09,580.0
68,2006-03-10,800.0
69,2006-03-11,915.0
70,2006-03-12,500.0
71,2006-03-13,415.0
72,2006-03-14,415.0
73,2006-03-15,415.0
74,2006-03-16,415.0
75,2006-03-17,415.0
76,2006-03-18,415.0
77,2006-03-19,410.0
78,2006-03-20,410.0
79,2006-03-21,400.0
80,2006-03-22,400.0
81,2006-03-23,400.0
82,2006-03-24,400.0
83,2006-03-25,390.0
84,2006-03-26,390.0
85,2006-03-27,390.0
86,2006-03-28,390.0
87,2006-03-29,390.0
88,2006-03-30,400.0
89,2006-03-31,400.0
90,2006-04-01,435.0
91,2006-04-02,350.0
92,2006-04-03,315.0
93,2006-04-04,385.0
94,2006-04-05,385.0
95,2006-04-06,450.0
96,2006-04-07,475.0
97,2006-04-08,580.0
98,2006-04-09,580.0
99,2006-04-10,750.0
100,2006-04-11,950.0
101,2006-04-12,500.0
102,2006-04-13,375.0
103,2006-04-14,375.0
104,2006-04-15,375.0
105,2006-04-16,380.0
106,2006-04-17,380.0
107,2006-04-18,380.0
108,2006-04-19,380.0
109,2006-04-20,380.0
110,2006-04-21,380.0
111,2006-04-22,375.0
112,2006-04-23,375.0
113,2006-04-24,375.0
114,2006-04-25,375.0
115,2006-04-26,375.0
116,2006-04-27,380.0
117,2006-04-28,380.0
118,2006-04-29,380.0
119,2006-04-30,380.0
120,2006-05-01,435.0
121,2006-05-02,340.0
122,2006-05-03,350.0
123,2006-05-04,385.0
124,2006-05-05,380.0
125,2006-05-06,500.0
126,2006-05-07,475.0
127,2006-05-08,580.0
128,2006-05-09,580.0
129,2006-05-10,750.0
130,2006-05-11,950.0
131,2006-05-12,475.0
132,2006-05-13,410.0
133,2006-05-14,410.0
134,2006-05-15,410.0
135,2006-05-16,410.0
136,2006-05-17,440.0
137,2006-05-18,425.0
138,2006-05-19,425.0
139,2006-05-20,425.0
140,2006-05-21,430.0
141,2006-05-22,430.0
142,2006-05-23,430.0
143,2006-05-24,430.0
144,2006-05-25,430.0
145,2006-05-26,430.0
146,2006-05-27,430.0
147,2006-05-28,430.52
148,2006-05-29,431.76
149,2006-05-30,433.24
150,2006-05-31,434.48
151,2006-06-01,435.0
152,2006-06-02,340.0
153,2006-06-03,375.0
154,2006-06-04,385.0
155,2006-06-05,390.0
156,2006-06-06,500.0
157,2006-06-07,475.0
158,2006-06-08,585.0
159,2006-06-09,585.0
160,2006-06-10,725.0
161,2006-06-11,950.0
162,2006-06-12,475.0
163,2006-06-13,460.0
164,2006-06-14,460.0
165,2006-06-15,460.0
166,2006-06-16,460.0
167,2006-06-17,460.0
168,2006-06-18,460.0
169,2006-06-19,470.0
170,2006-06-20,470.0
171,2006-06-21,470.0
172,2006-06-22,470.0
173,2006-06-23,470.0
174,2006-06-24,470.0
175,2006-06-25,470.0
176,2006-06-26,470.0
177,2006-06-27,475.0
178,2006-06-28,475.0
179,2006-06-29,475.0
180,2006-06-30,475.0
181,2006-07-01,435.0
182,2006-07-02,340.0
183,2006-07-03,380.0
184,2006-07-04,380.0
185,2006-07-05,390.0
186,2006-07-06,500.0
187,2006-07-07,475.0
188,2006-07-08,585.0
189,2006-07-09,585.0
190,2006-07-10,725.0
191,2006-07-11,600.0
192,2006-07-12,475.0
193,2006-07-13,560.0
194,2006-07-14,560.0
195,2006-07-15,560.0
196,2006-07-16,560.0
197,2006-07-17,565.0
198,2006-07-18,565.0
199,2006-07-19,565.0
200,2006-07-20,565.0
201,2006-07-21,570.0
202,2006-07-22,570.0
203,2006-07-23,570.0
204,2006-07-24,570.0
205,2006-07-25,575.0
206,2006-07-26,575.0
207,2006-07-27,575.0
208,2006-07-28,575.0
209,2006-07-29,575.0
210,2006-07-30,575.0
211,2006-07-31,575.0
212,2006-08-01,425.0
213,2006-08-02,330.0
214,2006-08-03,400.0
215,2006-08-04,380.0
216,2006-08-05,390.0
217,2006-08-06,500.0
218,2006-08-07,550.0
219,2006-08-08,590.0
220,2006-08-09,585.0
221,2006-08-10,725.0
222,2006-08-11,940.0
223,2006-08-12,400.0
224,2006-08-13,590.0
225,2006-08-14,590.0
226,2006-08-15,590.0
227,2006-08-16,590.0
228,2006-08-17,590.0
229,2006-08-18,585.0
230,2006-08-19,585.0
231,2006-08-20,585.0
232,2006-08-21,585.0
233,2006-08-22,585.0
234,2006-08-23,585.0
235,2006-08-24,585.0
236,2006-08-25,585.0
237,2006-08-26,585.0
238,2006-08-27,585.0
239,2006-08-28,585.0
