,date,price
0,2006-01-01,240.0
1,2006-01-02,240.0
2,2006-01-03,230.0
3,2006-01-04,230.57165861513687
4,2006-01-05,232.25442834138488
5,2006-01-06,235.0
6,2006-01-07,247.37771739130437
7,2006-01-08,275.0
8,2006-01-09,350.0
9,2006-01-10,472.49455337690625
10,2006-01-11,609.8583877995643
11,2006-01-12,675.0
12,2006-01-13,530.0
13,2006-01-14,479.07689809519775
14,2006-01-15,447.91700201917513
15,2006-01-16,405.0
16,2006-01-17,320.0
17,2006-01-18,290.0
18,2006-01-19,275.0
19,2006-01-20,271.3362068965517
20,2006-01-21,270.0
21,2006-01-22,340.0
22,2006-01-23,470.0
23,2006-01-24,540.0
24,2006-01-25,325.0
25,2006-01-26,327.5
26,2006-01-27,330.0
27,2006-01-28,301.4814814814815
28,2006-01-29,248.51851851851848
29,2006-01-30,220.0
30,2006-01-31,220.0
31,2006-02-01,232.06521739130437
32,2006-02-02,250.0
33,2006-02-03,260.0
34,2006-02-04,255.0
35,2006-02-05,250.0
36,2006-02-06,275.0
37,2006-02-07,262.5
38,2006-02-08,250.0
39,2006-02-09,280.0
40,2006-02-10,265.0
41,2006-02-11,250.0
42,2006-02-12,255.0
43,2006-02-13,260.0
44,2006-02-14,260.0
45,2006-02-15,250.0
46,2006-02-16,275.0
47,2006-02-17,353.75
48,2006-02-18,415.0
49,2006-02-19,353.86194029850753
50,2006-02-20,270.0
51,2006-02-21,235.0
52,2006-02-22,235.0
53,2006-02-23,235.0
54,2006-02-24,275.0
55,2006-02-25,300.0
56,2006-02-26,281.8518518518518
57,2006-02-27,248.14814814814812
58,2006-02-28,230.0
59,2006-03-01,350.0
60,2006-03-02,300.0
61,2006-03-03,250.0
62,2006-03-04,270.0
63,2006-03-05,250.0
64,2006-03-06,325.0
65,2006-03-07,330.0
66,2006-03-08,334.43167305236267
67,2006-03-09,338.32694763729245
68,2006-03-10,340.0
69,2006-03-11,250.0
70,2006-03-12,231.50887573964496
71,2006-03-13,225.0
72,2006-03-14,252.22222222222226
73,2006-03-15,302.77777777777777
74,2006-03-16,330.0
75,2006-03-17,317.29838709677415
76,2006-03-18,288.6290322580645
77,2006-03-19,258.1451612903226
78,2006-03-20,240.0
79,2006-03-21,235.0
80,2006-03-22,265.0
81,2006-03-23,286.078431372549
82,2006-03-24,303.03921568627464
83,2006-03-25,310.0
84,2006-03-26,310.0
85,2006-03-27,310.0
86,2006-03-28,225.0
87,2006-03-29,226.3817663817664
88,2006-03-30,231.0968660968661
89,2006-03-31,240.0
90,2006-04-01,350.0
91,2006-04-02,250.0
92,2006-04-03,270.0
93,2006-04-04,270.0
94,2006-04-05,283.32863320172964
95,2006-04-06,308.87948862568163
96,2006-04-07,325.0
97,2006-04-08,328.5469543147208
98,2006-04-09,330.0
99,2006-04-10,320.0
100,2006-04-11,250.0
101,2006-04-12,238.3427657480315
102,2006-04-13,230.61023622047244
103,2006-04-14,226.32258858267718
104,2006-04-15,225.0
105,2006-04-16,230.0
106,2006-04-17,235.0
107,2006-04-18,235.0
108,2006-04-19,230.0
109,2006-04-20,230.0
110,2006-04-21,230.0
111,2006-04-22,230.0
112,2006-04-23,227.5
113,2006-04-24,225.0
114,2006-04-25,225.0
115,2006-04-26,275.0
116,2006-04-27,270.0
117,2006-04-28,295.0
118,2006-04-29,318.90838206627683
119,2006-04-30,340.5653021442496
120,2006-05-01,350.0
121,2006-05-02,347.4
122,2006-05-03,341.2
123,2006-05-04,333.8
124,2006-05-05,327.6
125,2006-05-06,325.0
126,2006-05-07,510.0
127,2006-05-08,340.0
128,2006-05-09,380.0
129,2006-05-10,315.0
130,2006-05-11,281.15755102040816
131,2006-05-12,252.25224489795917
132,2006-05-13,229.7681632653061
133,2006-05-14,215.18938775510205
134,2006-05-15,210.0
135,2006-05-16,235.0
136,2006-05-17,235.0
137,2006-05-18,242.5
138,2006-05-19,250.0
139,2006-05-20,240.0
140,2006-05-21,240.0
141,2006-05-22,240.0
142,2006-05-23,240.0
143,2006-05-24,240.0
144,2006-05-25,240.0
145,2006-05-26,240.0
146,2006-05-27,270.0
147,2006-05-28,283.9705882352941
148,2006-05-29,290.0
149,2006-05-30,210.0
150,2006-05-31,210.0
151,2006-06-01,400.0
152,2006-06-02,240.0
153,2006-06-03,257.96875
154,2006-06-04,297.5
155,2006-06-05,337.03125
156,2006-06-06,355.0
157,2006-06-07,300.0
158,2006-06-08,360.0
159,2006-06-09,420.0
160,2006-06-10,420.0
161,2006-06-11,270.0
162,2006-06-12,297.5
163,2006-06-13,325.0
164,2006-06-14,325.0
165,2006-06-15,340.0
166,2006-06-16,325.0
167,2006-06-17,320.0
168,2006-06-18,293.06034482758616
169,2006-06-19,270.0
170,2006-06-20,325.0
171,2006-06-21,317.5
172,2006-06-22,310.0
173,2006-06-23,310.0
174,2006-06-24,317.03703703703707
175,2006-06-25,334.6296296296297
176,2006-06-26,357.5
177,2006-06-27,380.3703703703704
178,2006-06-28,397.9629629629629
179,2006-06-29,405.0
180,2006-06-30,310.0
181,2006-07-01,400.0
182,2006-07-02,240.0
183,2006-07-03,245.0
184,2006-07-04,269.1003207932341
185,2006-07-05,305.939049285506
186,2006-07-06,325.0
187,2006-07-07,310.0
188,2006-07-08,290.0
189,2006-07-09,240.0
190,2006-07-10,251.25
191,2006-07-11,270.0
192,2006-07-12,288.75
193,2006-07-13,300.0
194,2006-07-14,225.0
195,2006-07-15,236.60130718954247
196,2006-07-16,264.8692810457516
197,2006-07-17,300.0
