,date,price
0,2006-01-01,400.0
1,2006-01-02,400.0
2,2006-01-03,400.0
3,2006-01-04,375.0
4,2006-01-05,350.0
5,2006-01-06,400.0
6,2006-01-07,350.0
7,2006-01-08,397.66116686511316
8,2006-01-09,450.0
9,2006-01-10,459.044099764136
10,2006-01-11,467.4786123035474
11,2006-01-12,475.32285510738166
12,2006-01-13,482.5961456647862
13,2006-01-14,489.31780146490854
14,2006-01-15,495.5071399968961
15,2006-01-16,501.18347874989655
16,2006-01-17,506.3661352130574
17,2006-01-18,511.0744268755257
18,2006-01-19,515.3276712264499
19,2006-01-20,519.1451857549763
20,2006-01-21,522.546287950253
21,2006-01-22,525.5502953014278
22,2006-01-23,528.1765252976477
23,2006-01-24,530.4442954280603
24,2006-01-25,532.3729231818132
25,2006-01-26,533.9817260480539
26,2006-01-27,535.2900215159298
27,2006-01-28,536.3171270745884
28,2006-01-29,537.0823602131774
29,2006-01-30,537.6050384208438
30,2006-01-31,537.9044791867356
31,2006-02-01,538.0
32,2006-02-02,478.17553191489367
33,2006-02-03,400.0
34,2006-02-04,365.82446808510633
35,2006-02-05,350.0
36,2006-02-06,350.0
37,2006-02-07,400.0
38,2006-02-08,400.0
39,2006-02-09,600.0
40,2006-02-10,553.125
41,2006-02-11,450.00000000000006
42,2006-02-12,346.87500000000017
43,2006-02-13,300.0
44,2006-02-14,300.0
45,2006-02-15,300.0
46,2006-02-16,300.0
47,2006-02-17,350.0
48,2006-02-18,450.0
49,2006-02-19,448.6151603498543
50,2006-02-20,445.0437317784257
51,2006-02-21,440.1603498542274
52,2006-02-22,434.83965014577257
53,2006-02-23,429.9562682215744
54,2006-02-24,426.3848396501458
55,2006-02-25,425.0
56,2006-02-26,425.0
57,2006-02-27,425.0
58,2006-02-28,481.5
59,2006-03-01,538.0
60,2006-03-02,450.5
61,2006-03-03,363.0
62,2006-03-04,375.0
63,2006-03-05,350.0
64,2006-03-06,350.0
65,2006-03-07,375.0
66,2006-03-08,400.0
67,2006-03-09,395.4074074074074
68,2006-03-10,383.9259259259259
69,2006-03-11,369.0
70,2006-03-12,354.0740740740741
71,2006-03-13,342.5925925925926
72,2006-03-14,338.0
73,2006-03-15,344.0
74,2006-03-16,350.0
75,2006-03-17,338.0
76,2006-03-18,341.1111111111111
77,2006-03-19,346.88888888888886
78,2006-03-20,350.0
79,2006-03-21,350.0
80,2006-03-22,350.0
81,2006-03-23,350.0
82,2006-03-24,350.0
83,2006-03-25,350.0
84,2006-03-26,350.0
85,2006-03-27,350.0
86,2006-03-28,350.0
87,2006-03-29,363.0
88,2006-03-30,363.0
89,2006-03-31,363.0
90,2006-04-01,550.0
91,2006-04-02,456.5
92,2006-04-03,363.0
93,2006-04-04,375.0
94,2006-04-05,414.99034579603295
95,2006-04-06,471.38406178690536
96,2006-04-07,500.0
97,2006-04-08,375.0
98,2006-04-09,500.0
99,2006-04-10,480.46875
100,2006-04-11,437.5
101,2006-04-12,394.53125
102,2006-04-13,375.0
103,2006-04-14,375.0
104,2006-04-15,375.0
105,2006-04-16,375.0
106,2006-04-17,375.0
107,2006-04-18,363.0
108,2006-04-19,350.0
109,2006-04-20,275.0
110,2006-04-21,282.8
111,2006-04-22,301.4
112,2006-04-23,323.6
113,2006-04-24,342.2
114,2006-04-25,350.0
115,2006-04-26,350.0
116,2006-04-27,350.0
117,2006-04-28,300.0
118,2006-04-29,350.0
119,2006-04-30,466.07142857142856
120,2006-05-01,550.0
121,2006-05-02,504.6296296296297
122,2006-05-03,420.3703703703704
123,2006-05-04,375.0
124,2006-05-05,376.2276785714286
125,2006-05-06,380.3571428571429
126,2006-05-07,388.05803571428567
127,2006-05-08,400.0
128,2006-05-09,500.0
129,2006-05-10,472.65625
130,2006-05-11,412.5
131,2006-05-12,352.34375
132,2006-05-13,325.0
133,2006-05-14,325.0
134,2006-05-15,325.0
135,2006-05-16,325.0
136,2006-05-17,325.0
137,2006-05-18,325.0
138,2006-05-19,325.0
139,2006-05-20,350.0
140,2006-05-21,359.2594339622641
141,2006-05-22,363.0
142,2006-05-23,363.0
143,2006-05-24,362.8462681520501
144,2006-05-25,362.3568479498861
145,2006-05-26,361.4894024060365
146,2006-05-27,360.2015945330296
147,2006-05-28,358.4510873433941
148,2006-05-29,356.19554384965835
149,2006-05-30,353.3926270643508
150,2006-05-31,350.0
151,2006-06-01,324.07460136674257
152,2006-06-02,300.0
153,2006-06-03,350.0
154,2006-06-04,375.0
155,2006-06-05,338.0
156,2006-06-06,369.0
157,2006-06-07,400.0
158,2006-06-08,400.0
159,2006-06-09,400.0
160,2006-06-10,400.0
161,2006-06-11,400.0
162,2006-06-12,400.0
163,2006-06-13,400.0
164,2006-06-14,350.0
165,2006-06-15,400.0
166,2006-06-16,400.0
167,2006-06-17,350.0
168,2006-06-18,450.0
169,2006-06-19,325.0
170,2006-06-20,375.0
171,2006-06-21,300.0
172,2006-06-22,350.0
173,2006-06-23,350.0
174,2006-06-24,350.0
175,2006-06-25,350.0
176,2006-06-26,350.0
177,2006-06-27,350.0
178,2006-06-28,350.0
179,2006-06-29,350.0
180,2006-06-30,350.0
181,2006-07-01,325.0
182,2006-07-02,300.0
183,2006-07-03,350.0
184,2006-07-04,375.0
185,2006-07-05,420.7407407407408
186,2006-07-06,474.2592592592592
187,2006-07-07,500.0
188,2006-07-08,400.0
189,2006-07-09,500.0
190,2006-07-10,340.0
191,2006-07-11,347.22222222222223
192,2006-07-12,367.77777777777777
193,2006-07-13,400.0
194,2006-07-14,500.0
195,2006-07-15,500.0
196,2006-07-16,500.0
197,2006-07-17,400.0
198,2006-07-18,500.0
199,2006-07-19,400.0
200,2006-07-20,400.0
201,2006-07-21,400.0
202,2006-07-22,400.0
203,2006-07-23,400.0
204,2006-07-24,400.0
205,2006-07-25,400.0
206,2006-07-26,375.0
207,2006-07-27,300.0
208,2006-07-28,500.0
209,2006-07-29,500.0
210,2006-07-30,462.5
211,2006-07-31,400.0
212,2006-08-01,337.5
213,2006-08-02,300.0
214,2006-08-03,350.0
215,2006-08-04,375.0
216,2006-08-05,363.0
217,2006-08-06,400.0
218,2006-08-07,400.0
219,2006-08-08,400.0
220,2006-08-09,425.0
221,2006-08-10,421.09375
222,2006-08-11,412.5
223,2006-08-12,403.90625
224,2006-08-13,400.0
225,2006-08-14,500.0
226,2006-08-15,500.0
227,2006-08-16,500.0
228,2006-08-17,400.0
229,2006-08-18,400.0
230,2006-08-19,400.0
231,2006-08-20,400.0
232,2006-08-21,400.0
233,2006-08-22,400.0
234,2006-08-23,450.0
235,2006-08-24,450.0
236,2006-08-25,400.0
237,2006-08-26,400.0
238,2006-08-27,400.0
239,2006-08-28,400.0
240,2006-08-29,400.0
241,2006-08-30,400.0
242,2006-08-31,400.0
243,2006-09-01,362.5
244,2006-09-02,325.0
245,2006-09-03,375.0
246,2006-09-04,362.5
247,2006-09-05,350.0
248,2006-09-06,400.0
249,2006-09-07,400.0
250,2006-09-08,400.0
251,2006-09-09,450.0
252,2006-09-10,494.31673052362714
253,2006-09-11,533.2694763729246
254,2006-09-12,550.0
255,2006-09-13,550.0
256,2006-09-14,550.0
257,2006-09-15,547.8515625
258,2006-09-16,542.1875
259,2006-09-17,534.1796875
260,2006-09-18,525.0
261,2006-09-19,515.8203125
262,2006-09-20,507.8125
263,2006-09-21,502.1484375
264,2006-09-22,500.0
265,2006-09-23,500.0
266,2006-09-24,482.32000000000005
267,2006-09-25,440.16
268,2006-09-26,389.84
269,2006-09-27,347.67999999999995
270,2006-09-28,330.0
271,2006-09-29,335.0
272,2006-09-30,340.0
273,2006-10-01,344.0
274,2006-10-02,350.0
275,2006-10-03,375.0
276,2006-10-04,375.0
277,2006-10-05,338.0
278,2006-10-06,400.0
279,2006-10-07,400.0
280,2006-10-08,400.0
281,2006-10-09,400.51956521739135
282,2006-10-10,402.0695652173913
283,2006-10-11,404.6369565217392
284,2006-10-12,408.20869565217384
285,2006-10-13,412.7717391304348
286,2006-10-14,418.31304347826085
287,2006-10-15,424.8195652173913
288,2006-10-16,432.27826086956526
289,2006-10-17,440.67608695652166
290,2006-10-18,450.0
291,2006-10-19,477.44565217391306
292,2006-10-20,500.0
293,2006-10-21,475.0
294,2006-10-22,486.60130718954247
295,2006-10-23,514.8692810457517
296,2006-10-24,550.0
297,2006-10-25,600.0
298,2006-10-26,550.0
299,2006-10-27,504.20839143110663
300,2006-10-28,456.0717454683737
301,2006-10-29,409.0125491190265
302,2006-10-30,366.4532893902903
303,2006-10-31,331.81645328939027
304,2006-11-01,308.5245278235518
305,2006-11-02,300.0
306,2006-11-03,375.0
307,2006-11-04,375.0
308,2006-11-05,350.0
309,2006-11-06,400.0
310,2006-11-07,300.0
311,2006-11-08,450.0
312,2006-11-09,575.0
313,2006-11-10,570.3995096561564
314,2006-11-11,560.2434637567574
315,2006-11-12,550.0
316,2006-11-13,541.1542393318949
317,2006-11-14,531.6133773336442
318,2006-11-15,521.4786636562317
319,2006-11-16,510.8513479506423
320,2006-11-17,499.8326798678599
321,2006-11-18,488.52390905886926
322,2006-11-19,477.02628517465445
323,2006-11-20,465.4410578662002
324,2006-11-21,453.86947678449053
325,2006-11-22,442.41279158051003
326,2006-11-23,431.17225190524283
327,2006-11-24,420.24910740967374
328,2006-11-25,409.7446077447866
329,2006-11-26,399.7600025615662
330,2006-11-27,390.39654151099677
331,2006-11-28,381.75547424406255
332,2006-11-29,373.9380504117481
333,2006-11-30,367.04551966503783
334,2006-12-01,361.17913165491586
335,2006-12-02,356.4401360323667
336,2006-12-03,352.9297824483748
337,2006-12-04,350.74932055392446
338,2006-12-05,350.0
339,2006-12-06,400.0
340,2006-12-07,400.0
341,2006-12-08,400.0
342,2006-12-09,550.0
343,2006-12-10,547.8515625
344,2006-12-11,542.1875
345,2006-12-12,534.1796875
346,2006-12-13,525.0
347,2006-12-14,515.8203125
348,2006-12-15,507.8125
349,2006-12-16,502.1484375
350,2006-12-17,500.0
351,2006-12-18,675.0
352,2006-12-19,500.0
353,2006-12-20,463.0681818181818
354,2006-12-21,450.0
355,2006-12-22,562.5
356,2006-12-23,675.0
357,2006-12-24,675.0
358,2006-12-25,675.0
359,2006-12-26,700.0
360,2006-12-27,710.0
361,2006-12-28,650.0
362,2006-12-29,650.0
363,2006-12-30,654.8769414575866
364,2006-12-31,670.8649940262843
365,2007-01-01,700.0
366,2007-01-02,935.0
367,2007-01-03,650.0
368,2007-01-04,612.3270750988142
369,2007-01-05,600.0
370,2007-01-06,626.7195767195767
371,2007-01-07,708.9947089947091
372,2007-01-08,850.0
373,2007-01-09,1550.0
374,2007-01-10,1875.0
375,2007-01-11,1000.0
376,2007-01-12,600.0
377,2007-01-13,618.26171875
378,2007-01-14,666.40625
379,2007-01-15,734.47265625
380,2007-01-16,812.5
381,2007-01-17,890.52734375
382,2007-01-18,958.59375
383,2007-01-19,1006.73828125
384,2007-01-20,1025.0
385,2007-01-21,993.75
386,2007-01-22,925.0
387,2007-01-23,800.0
388,2007-01-24,1100.0
389,2007-01-25,900.0
390,2007-01-26,900.0
391,2007-01-27,900.0
392,2007-01-28,889.6
393,2007-01-29,864.8
394,2007-01-30,835.2
395,2007-01-31,810.4
396,2007-02-01,800.0
397,2007-02-02,800.0
398,2007-02-03,500.0
399,2007-02-04,650.0
400,2007-02-05,625.0
401,2007-02-06,646.4285714285714
402,2007-02-07,700.0
403,2007-02-08,850.0
404,2007-02-09,1000.0
405,2007-02-10,1450.0
406,2007-02-11,1250.0
407,2007-02-12,1050.0
408,2007-02-13,1050.0
409,2007-02-14,1050.0
410,2007-02-15,1025.0
411,2007-02-16,950.0
412,2007-02-17,925.0
413,2007-02-18,943.75
414,2007-02-19,975.0
415,2007-02-20,1000.0
416,2007-02-21,949.6428571428572
417,2007-02-22,880.0
418,2007-02-23,850.0
419,2007-02-24,900.0
420,2007-02-25,900.0
421,2007-02-26,900.0
422,2007-02-27,750.0
423,2007-02-28,950.0
424,2007-03-01,830.0
425,2007-03-02,701.3198268153795
426,2007-03-03,579.2710245188007
427,2007-03-04,525.0
428,2007-03-05,625.0
429,2007-03-06,726.8504859423813
430,2007-03-07,800.0
431,2007-03-08,825.0
432,2007-03-09,1500.0
433,2007-03-10,1462.5
434,2007-03-11,1350.0
435,2007-03-12,600.0
436,2007-03-13,800.0
437,2007-03-14,850.0
438,2007-03-15,750.0
439,2007-03-16,750.0
440,2007-03-17,750.0
441,2007-03-18,750.0
442,2007-03-19,750.0
443,2007-03-20,750.0
444,2007-03-21,750.0
445,2007-03-22,753.0
446,2007-03-23,725.0
447,2007-03-24,725.0
448,2007-03-25,712.5
449,2007-03-26,700.0
450,2007-03-27,700.0
451,2007-03-28,700.0
452,2007-03-29,750.0
453,2007-03-30,650.0
454,2007-03-31,755.0
455,2007-04-01,860.0
456,2007-04-02,820.9375
457,2007-04-03,735.0
458,2007-04-04,649.0625
459,2007-04-05,610.0
460,2007-04-06,636.2671660424469
461,2007-04-07,715.867665418227
462,2007-04-08,850.0
463,2007-04-09,1450.0
464,2007-04-10,1203.7037037037042
465,2007-04-11,746.2962962962962
466,2007-04-12,500.0
467,2007-04-13,505.2
468,2007-04-14,517.6
469,2007-04-15,532.4
470,2007-04-16,544.8
471,2007-04-17,550.0
472,2007-04-18,550.0
473,2007-04-19,550.0
474,2007-04-20,550.0
475,2007-04-21,550.0
476,2007-04-22,542.5
477,2007-04-23,535.0
478,2007-04-24,550.0
479,2007-04-25,535.0
480,2007-04-26,575.0
481,2007-04-27,575.0
482,2007-04-28,575.0
483,2007-04-29,580.7330827067669
484,2007-04-30,600.0
485,2007-05-01,1000.0
486,2007-05-02,1040.0
487,2007-05-03,948.0789825970547
488,2007-05-04,752.8246318607762
489,2007-05-05,575.0
490,2007-05-06,460.0
491,2007-05-07,750.0
492,2007-05-08,800.0
493,2007-05-09,1500.0
494,2007-05-10,1800.0
495,2007-05-11,900.0
496,2007-05-12,500.0
497,2007-05-13,461.9565217391304
498,2007-05-14,450.0
499,2007-05-15,450.0
500,2007-05-16,425.0
501,2007-05-17,425.0
502,2007-05-18,400.0
503,2007-05-19,375.0
504,2007-05-20,382.1428571428571
505,2007-05-21,400.0
506,2007-05-22,450.0
507,2007-05-23,450.0
508,2007-05-24,450.0
509,2007-05-25,425.0
510,2007-05-26,410.0
511,2007-05-27,456.530612244898
512,2007-05-28,576.530612244898
513,2007-05-29,740.6122448979593
514,2007-05-30,919.3877551020407
515,2007-05-31,1083.4693877551017
516,2007-06-01,1203.469387755102
517,2007-06-02,1250.0
518,2007-06-03,983.8709677419356
519,2007-06-04,650.0
520,2007-06-05,528.6290322580645
521,2007-06-06,475.0
522,2007-06-07,800.0
523,2007-06-08,850.0
524,2007-06-09,1250.0
525,2007-06-10,1650.0
526,2007-06-11,1250.0
